prompt_id,graph_id,condition,mechanism,model,cutoff_layer,n_observed_layers,feature_set,observed_final_margin,predicted_final_margin,predicted_boundary_probability
g010_direct_conflict,10,direct_conflict,competition,llama,15,4,ordered_R_dR_history,1.3125,1.3027862511316992,0.999999480396663
g010_closure_update,10,closure_update,closure,llama,15,4,ordered_R_dR_history,0.015625,0.00555735376313965,0.2645860720909403
g010_closure_override,10,closure_override,closure,llama,15,4,ordered_R_dR_history,0.328125,0.32491272213660255,0.9402920445299475
g010_exception_override,10,exception_override,closure,llama,15,4,ordered_R_dR_history,0.796875,0.7913194579106322,0.9996547010164301
g011_clean,11,clean,stable,llama,15,4,ordered_R_dR_history,1.15625,1.1727835977546612,0.999998871365134
g011_redundant,11,redundant,stable,llama,15,4,ordered_R_dR_history,1.09375,1.0968247143546588,0.9999968595587897
g011_irrelevant,11,irrelevant,stable,llama,15,4,ordered_R_dR_history,1.09375,1.102251377844302,0.9999973602479942
g011_paraphrase,11,paraphrase,stable,llama,15,4,ordered_R_dR_history,1.84375,1.8417488497648686,0.9999999994302118
g011_weak_distractor,11,weak_distractor,competition,llama,15,4,ordered_R_dR_history,1.46875,1.470834200263539,0.9999999500730088
g011_competition_balanced,11,competition_balanced,competition,llama,15,4,ordered_R_dR_history,0.90625,0.9061564111188538,0.9999697416117082
g011_direct_conflict,11,direct_conflict,competition,llama,15,4,ordered_R_dR_history,1.375,1.3739053777125507,0.9999998640715491
g011_closure_update,11,closure_update,closure,llama,15,4,ordered_R_dR_history,0.6875,0.6832044356360129,0.9995501675303979
g011_closure_override,11,closure_override,closure,llama,15,4,ordered_R_dR_history,0.875,0.876415597244179,0.999961820694532
g011_exception_override,11,exception_override,closure,llama,15,4,ordered_R_dR_history,1.546875,1.555531435829613,0.9999999797717138
g012_clean,12,clean,stable,llama,15,4,ordered_R_dR_history,-0.25,-0.25497568141677185,0.024323019622017328
g012_redundant,12,redundant,stable,llama,15,4,ordered_R_dR_history,-0.21875,-0.21696355372719833,0.03678661844491516
g012_irrelevant,12,irrelevant,stable,llama,15,4,ordered_R_dR_history,-0.078125,-0.08506737071751214,0.15063669580833444
g012_paraphrase,12,paraphrase,stable,llama,15,4,ordered_R_dR_history,-0.359375,-0.3582037804042889,0.004618930639051698
g012_weak_distractor,12,weak_distractor,competition,llama,15,4,ordered_R_dR_history,0.0,0.0017010962668854712,0.3420843779583937
g012_competition_balanced,12,competition_balanced,competition,llama,15,4,ordered_R_dR_history,-0.34375,-0.33224133865265415,0.008465784481067008
g012_direct_conflict,12,direct_conflict,competition,llama,15,4,ordered_R_dR_history,0.078125,0.08020480778140199,0.5729704384546305
g012_closure_update,12,closure_update,closure,llama,15,4,ordered_R_dR_history,-1.609375,-1.5951687892385285,1.3479799414217695e-09
g012_closure_override,12,closure_override,closure,llama,15,4,ordered_R_dR_history,-1.15625,-1.1485745935630272,3.80507410923075e-07
g012_exception_override,12,exception_override,closure,llama,15,4,ordered_R_dR_history,-1.109375,-1.107669145964592,5.995903248576045e-07
g015_clean,15,clean,stable,llama,15,4,ordered_R_dR_history,0.1875,0.18765475592999203,0.8101164596397177
g015_redundant,15,redundant,stable,llama,15,4,ordered_R_dR_history,-0.03125,-0.025365019480494744,0.3599691898494192
g015_irrelevant,15,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.078125,0.07519387010726902,0.5398348368144775
g015_paraphrase,15,paraphrase,stable,llama,15,4,ordered_R_dR_history,0.90625,0.8942918814458698,0.9999723490454744
g015_weak_distractor,15,weak_distractor,competition,llama,15,4,ordered_R_dR_history,0.03125,0.019893040373086646,0.3621231337483905
g015_competition_balanced,15,competition_balanced,competition,llama,15,4,ordered_R_dR_history,0.15625,0.1398833144873653,0.7057149265722438
g015_direct_conflict,15,direct_conflict,competition,llama,15,4,ordered_R_dR_history,0.3125,0.30880625856456434,0.9652898522975101
g015_closure_update,15,closure_update,closure,llama,15,4,ordered_R_dR_history,-1.046875,-1.0663527216771453,7.657252870755851e-07
g015_closure_override,15,closure_override,closure,llama,15,4,ordered_R_dR_history,-0.390625,-0.3885354712145572,0.003311641286176262
g015_exception_override,15,exception_override,closure,llama,15,4,ordered_R_dR_history,-0.65625,-0.6559228429596916,0.0001249199829267886
g018_clean,18,clean,stable,llama,15,4,ordered_R_dR_history,-0.09375,-0.09441843408651107,0.15671727132541202
g018_redundant,18,redundant,stable,llama,15,4,ordered_R_dR_history,-0.03125,-0.03861311319522531,0.20113393724423154
g018_irrelevant,18,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.1875,0.1889950193947753,0.8551981114120767
g018_paraphrase,18,paraphrase,stable,llama,15,4,ordered_R_dR_history,-0.375,-0.37686692572863223,0.004174057839737311
g018_weak_distractor,18,weak_distractor,competition,llama,15,4,ordered_R_dR_history,0.1875,0.17032090922707926,0.8212938150087726
g018_competition_balanced,18,competition_balanced,competition,llama,15,4,ordered_R_dR_history,-0.203125,-0.20139088859712384,0.04357944207395156
g018_direct_conflict,18,direct_conflict,competition,llama,15,4,ordered_R_dR_history,0.046875,0.031249730170753554,0.4413261616907075
g018_closure_update,18,closure_update,closure,llama,15,4,ordered_R_dR_history,-1.6875,-1.6820373447465315,5.130789294054952e-10
g018_closure_override,18,closure_override,closure,llama,15,4,ordered_R_dR_history,-0.796875,-0.7865687791959278,3.522807245226568e-05
g018_exception_override,18,exception_override,closure,llama,15,4,ordered_R_dR_history,-1.40625,-1.39763653383116,2.0331165716714055e-08
g022_clean,22,clean,stable,llama,15,4,ordered_R_dR_history,1.875,1.866398660815685,0.9999999995548756
g022_redundant,22,redundant,stable,llama,15,4,ordered_R_dR_history,1.875,1.8766986338268548,0.9999999995074698
g022_irrelevant,22,irrelevant,stable,llama,15,4,ordered_R_dR_history,1.34375,1.3287520274093163,0.9999997527083185
g022_paraphrase,22,paraphrase,stable,llama,15,4,ordered_R_dR_history,1.796875,1.779432796928703,0.9999999988275452
g022_weak_distractor,22,weak_distractor,competition,llama,15,4,ordered_R_dR_history,2.140625,2.1137296878199945,0.9999999999721116
g022_competition_balanced,22,competition_balanced,competition,llama,15,4,ordered_R_dR_history,1.65625,1.6399077574391856,0.9999999891517085
g022_direct_conflict,22,direct_conflict,competition,llama,15,4,ordered_R_dR_history,1.8125,1.7971225116636194,0.9999999989862152
g022_closure_update,22,closure_update,closure,llama,15,4,ordered_R_dR_history,1.0,0.9905930357369391,0.999988308376842
g022_closure_override,22,closure_override,closure,llama,15,4,ordered_R_dR_history,1.203125,1.1879477515634238,0.9999985644856316
g022_exception_override,22,exception_override,closure,llama,15,4,ordered_R_dR_history,0.8125,0.8159592361911274,0.9998700982926099
g026_clean,26,clean,stable,llama,15,4,ordered_R_dR_history,1.515625,1.511352680719527,0.9999999763420714
g026_redundant,26,redundant,stable,llama,15,4,ordered_R_dR_history,1.34375,1.3405961152059733,0.9999997876548536
g026_irrelevant,26,irrelevant,stable,llama,15,4,ordered_R_dR_history,1.375,1.3672907372772802,0.9999998644998042
g026_paraphrase,26,paraphrase,stable,llama,15,4,ordered_R_dR_history,2.390625,2.3858374205134907,0.9999999999985096
g026_weak_distractor,26,weak_distractor,competition,llama,15,4,ordered_R_dR_history,1.53125,1.535232898208044,0.9999999798954766
g026_competition_balanced,26,competition_balanced,competition,llama,15,4,ordered_R_dR_history,0.671875,0.6700974647090621,0.9994599608410684
g026_direct_conflict,26,direct_conflict,competition,llama,15,4,ordered_R_dR_history,1.15625,1.1545806450734224,0.9999981207746634
g026_closure_update,26,closure_update,closure,llama,15,4,ordered_R_dR_history,0.421875,0.4259176170773797,0.9895977889473512
g026_closure_override,26,closure_override,closure,llama,15,4,ordered_R_dR_history,0.875,0.868834349272892,0.999944227326991
g026_exception_override,26,exception_override,closure,llama,15,4,ordered_R_dR_history,0.40625,0.40585617771951804,0.9860335910235217
g030_clean,30,clean,stable,llama,15,4,ordered_R_dR_history,0.4375,0.42752438543769244,0.9894407154920444
g030_redundant,30,redundant,stable,llama,15,4,ordered_R_dR_history,0.40625,0.39863838799689666,0.9833391775834376
g030_irrelevant,30,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.421875,0.4236443723978148,0.9914584997284265
g030_paraphrase,30,paraphrase,stable,llama,15,4,ordered_R_dR_history,0.28125,0.26023145351017807,0.9246858376828535
g030_weak_distractor,30,weak_distractor,competition,llama,15,4,ordered_R_dR_history,1.0,0.9861784306476911,0.9999871659020457
g030_competition_balanced,30,competition_balanced,competition,llama,15,4,ordered_R_dR_history,0.34375,0.32764064978487634,0.9725058714520011
g030_direct_conflict,30,direct_conflict,competition,llama,15,4,ordered_R_dR_history,0.484375,0.4817685768877984,0.9958832953986058
g030_closure_update,30,closure_update,closure,llama,15,4,ordered_R_dR_history,-1.046875,-1.0473907270926195,1.479013565972852e-06
g030_closure_override,30,closure_override,closure,llama,15,4,ordered_R_dR_history,-0.046875,-0.054578396584434474,0.25398051865637894
g030_exception_override,30,exception_override,closure,llama,15,4,ordered_R_dR_history,-0.765625,-0.7808139443110621,4.686812322497532e-05
g031_clean,31,clean,stable,llama,15,4,ordered_R_dR_history,-0.46875,-0.4527544983075935,0.0027841638534669448
g031_redundant,31,redundant,stable,llama,15,4,ordered_R_dR_history,0.03125,0.032425512984947835,0.47794064027510813
g031_irrelevant,31,irrelevant,stable,llama,15,4,ordered_R_dR_history,-0.265625,-0.24458575171140662,0.03525476136402623
g031_paraphrase,31,paraphrase,stable,llama,15,4,ordered_R_dR_history,-0.3125,-0.29126475886398295,0.018124574030809935
g031_weak_distractor,31,weak_distractor,competition,llama,15,4,ordered_R_dR_history,-0.046875,-0.037125713469864874,0.29898595356865204
g031_competition_balanced,31,competition_balanced,competition,llama,15,4,ordered_R_dR_history,-0.84375,-0.8346766628487249,1.1037073297530925e-05
g031_direct_conflict,31,direct_conflict,competition,llama,15,4,ordered_R_dR_history,-0.609375,-0.5903632550208949,0.0005051591953587511
g031_closure_update,31,closure_update,closure,llama,15,4,ordered_R_dR_history,-1.28125,-1.26384488092186,5.0430808053860994e-08
g031_closure_override,31,closure_override,closure,llama,15,4,ordered_R_dR_history,-0.28125,-0.2695965611820168,0.009500290458161312
g031_exception_override,31,exception_override,closure,llama,15,4,ordered_R_dR_history,-1.328125,-1.3150039787550725,2.0717216917858393e-08
g033_clean,33,clean,stable,llama,15,4,ordered_R_dR_history,-0.21875,-0.21606231196778025,0.031433198774184525
g033_redundant,33,redundant,stable,llama,15,4,ordered_R_dR_history,0.03125,0.03642217107765666,0.5158452398242114
g033_irrelevant,33,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.109375,0.108924320675792,0.5966732779256966
g033_paraphrase,33,paraphrase,stable,llama,15,4,ordered_R_dR_history,1.03125,1.0390482064040463,0.999994088554953
g033_weak_distractor,33,weak_distractor,competition,llama,15,4,ordered_R_dR_history,0.296875,0.2889972694713048,0.9099989515738243
g033_competition_balanced,33,competition_balanced,competition,llama,15,4,ordered_R_dR_history,-0.15625,-0.14574259189087757,0.06301437276870576
g033_direct_conflict,33,direct_conflict,competition,llama,15,4,ordered_R_dR_history,-0.21875,-0.226122176906272,0.02105665899989257
g033_closure_update,33,closure_update,closure,llama,15,4,ordered_R_dR_history,-0.4375,-0.4435965525598693,0.0013867556914913851
g033_closure_override,33,closure_override,closure,llama,15,4,ordered_R_dR_history,0.109375,0.11526703470155553,0.5954626878183267
g033_exception_override,33,exception_override,closure,llama,15,4,ordered_R_dR_history,-1.0625,-1.0737113667893126,6.263829698857143e-07
g039_clean,39,clean,stable,llama,15,4,ordered_R_dR_history,0.3125,0.2917190110176987,0.928364648800832
g039_redundant,39,redundant,stable,llama,15,4,ordered_R_dR_history,0.28125,0.2802833952900501,0.9501143886674825
g039_irrelevant,39,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.953125,0.9441776464173934,0.9999521058587724
g039_paraphrase,39,paraphrase,stable,llama,15,4,ordered_R_dR_history,1.265625,1.2624204598466866,0.9999996465410349
g039_weak_distractor,39,weak_distractor,competition,llama,15,4,ordered_R_dR_history,0.53125,0.5177828702112779,0.9940091935305245
g039_competition_balanced,39,competition_balanced,competition,llama,15,4,ordered_R_dR_history,-0.296875,-0.31283806270088244,0.010726631032133893
g039_direct_conflict,39,direct_conflict,competition,llama,15,4,ordered_R_dR_history,-0.203125,-0.21233021161054644,0.04057596505541128
g039_closure_update,39,closure_update,closure,llama,15,4,ordered_R_dR_history,-0.34375,-0.34007635868632713,0.007892666375797658
g039_closure_override,39,closure_override,closure,llama,15,4,ordered_R_dR_history,0.703125,0.6909985172097222,0.9992482424814131
g039_exception_override,39,exception_override,closure,llama,15,4,ordered_R_dR_history,-0.3125,-0.3344806211690735,0.006083362925481315
g040_clean,40,clean,stable,llama,15,4,ordered_R_dR_history,1.28125,1.281555833433349,0.9999994243423956
g040_redundant,40,redundant,stable,llama,15,4,ordered_R_dR_history,1.0625,1.0651189017338814,0.9999910014908511
g040_irrelevant,40,irrelevant,stable,llama,15,4,ordered_R_dR_history,0.53125,0.5175610756860742,0.9951612117750602
g040_paraphrase,40,paraphrase,stable,llama,15,4,ordered_R_dR_history,1.6875,1.6847295471797263,0.9999999952116201
g040_weak_distractor,40,weak_distractor,competition,llama,15,4,ordered_R_dR_history,1.09375,1.1029057809684524,0.9999943668910439
g040_competition_balanced,40,competition_balanced,competition,llama,15,4,ordered_R_dR_history,0.859375,0.8620926187234134,0.9998465683654997
g040_direct_conflict,40,direct_conflict,competition,llama,15,4,ordered_R_dR_history,0.859375,0.860919274680235,0.9999058051675748
g040_closure_update,40,closure_update,closure,llama,15,4,ordered_R_dR_history,0.25,0.25451733042153935,0.9121899336347448
g040_closure_override,40,closure_override,closure,llama,15,4,ordered_R_dR_history,0.515625,0.5114387291590005,0.9947834645856866
g040_exception_override,40,exception_override,closure,llama,15,4,ordered_R_dR_history,0.125,0.13634010132702457,0.6756640902701367
g042_clean,42,clean,stable,llama,15,4,ordered_R_dR_history,-0.25,-0.2506093827299334,0.017742472791099934
