model,cutoff_layer,n_observed_layers,shuffle_id,permutation,r2,mae,pearson_r,spearman_rho,boundary_auroc,boundary_average_precision,boundary_brier,boundary_accuracy
llama,15,4,40,independent_within_prompt_precurrent,0.9990767378974754,0.022753414604331935,0.999567928823366,0.9993698101830938,0.9987307631286688,0.999360968609304,0.021540471873047015,0.9862068965517241
llama,15,4,41,independent_within_prompt_precurrent,0.9991291680202395,0.021603845575411958,0.9995785322098146,0.9993518504328516,0.999735575651806,0.999865191504675,0.018451393004582782,1.0
llama,15,4,42,independent_within_prompt_precurrent,0.9991561885642417,0.02166126405383486,0.9995996550645809,0.9994170467864709,0.9994182664339732,0.999701949959925,0.019361126990098704,0.996551724137931
llama,15,4,43,independent_within_prompt_precurrent,0.9991166631701078,0.022207503554791494,0.9995750111720798,0.9993762068064679,0.9985192236501137,0.999265000366577,0.02258784227130862,0.9862068965517241
llama,15,4,44,independent_within_prompt_precurrent,0.99913947332087,0.02136885225924078,0.9995750126878767,0.9993557868164663,0.9996826907821673,0.9998405400377388,0.019070002304370157,0.9896551724137931
llama,15,4,45,independent_within_prompt_precurrent,0.999070884148616,0.02183095701809891,0.9995609439604917,0.999435252560689,0.9988894177375853,0.9994394460406717,0.020960921454311585,0.9896551724137931
llama,15,4,46,independent_within_prompt_precurrent,0.9990866623877179,0.02251238548324509,0.9995783709253265,0.9992992013020044,0.9994711513036121,0.9997325894790947,0.019238944589267715,0.996551724137931
llama,15,4,47,independent_within_prompt_precurrent,0.9993114513251802,0.019142747521523132,0.999662931809632,0.9994391889443038,0.9996826907821672,0.9998380655121493,0.017852134274424954,0.996551724137931
llama,15,4,48,independent_within_prompt_precurrent,0.9990886115086363,0.02235379716956207,0.9995699429235397,0.9993949046286379,0.9988894177375852,0.9994444352613737,0.02233025927803282,0.9896551724137931
llama,15,4,49,independent_within_prompt_precurrent,0.999182119449898,0.02113421423318687,0.9995954885327488,0.9993973648683973,0.9978846052144482,0.9989315724757122,0.02347832519178736,0.9827586206896551
gemma,20,3,0,independent_within_prompt_precurrent,0.5529386950937482,0.9820174792573829,0.781768500263123,0.7216697289854834,0.9360136741973841,0.9828923718490843,0.12390935648744404,0.9137931034482759
gemma,20,3,1,independent_within_prompt_precurrent,0.5514298797457449,0.9783686208489093,0.7796736274609495,0.7168313075846101,0.9484244946492272,0.9865989452284811,0.1197167059287469,0.9137931034482759
gemma,20,3,2,independent_within_prompt_precurrent,0.5459783496777475,0.9872845366991414,0.7782565253655627,0.7189556666020779,0.9524375743162902,0.9871649680683133,0.11204901213961559,0.9137931034482759
gemma,20,3,3,independent_within_prompt_precurrent,0.5553431400099468,0.9752182126134169,0.7846916019607605,0.7273635523902638,0.9524375743162902,0.9877308279312178,0.12036942000160039,0.903448275862069
gemma,20,3,4,independent_within_prompt_precurrent,0.551514885217448,0.9818600731186213,0.7837277927949687,0.7270208503507348,0.9525118906064209,0.9877101438998933,0.12155732628210471,0.9137931034482759
gemma,20,3,5,independent_within_prompt_precurrent,0.5541865318885992,0.9784396570916328,0.7820835130308729,0.7215956777910123,0.9450059453032105,0.9856016259520517,0.11567074332846225,0.9137931034482759
gemma,20,3,6,independent_within_prompt_precurrent,0.5494717281683374,0.9873824852464821,0.781568571007579,0.7203655915041172,0.9493162901307967,0.9869142284843206,0.12342735099311222,0.9103448275862069
gemma,20,3,7,independent_within_prompt_precurrent,0.5550387711797324,0.9812576573884634,0.7842939182303391,0.7225327575243691,0.9496878715814506,0.9867764793309235,0.12024562920268554,0.9103448275862069
gemma,20,3,8,independent_within_prompt_precurrent,0.5587216301692048,0.977102260642786,0.7865523892160949,0.7274452301197136,0.953180737217598,0.9877523308445403,0.11569593134874187,0.9172413793103448
gemma,20,3,9,independent_within_prompt_precurrent,0.5502829900831998,0.9788439086886569,0.7818988548922924,0.7218997551211329,0.9438168846611177,0.9847746130719987,0.12497349138656076,0.9137931034482759
gemma,20,3,10,independent_within_prompt_precurrent,0.5500977071160144,0.9841099214411915,0.7806146887961118,0.7217809287858189,0.9492419738406659,0.9862982734229435,0.11225140347764766,0.9137931034482759
gemma,20,3,11,independent_within_prompt_precurrent,0.5516832837619959,0.9827633469300785,0.7830034929550971,0.721091096396128,0.9476813317479191,0.986475596515363,0.12267180532302992,0.906896551724138
gemma,20,3,12,independent_within_prompt_precurrent,0.5516652814901862,0.9895150134725276,0.7812923386434505,0.723356915336589,0.9430737217598097,0.98447184378623,0.120773277109194,0.9137931034482759
gemma,20,3,13,independent_within_prompt_precurrent,0.5497066111591259,0.9834790315055588,0.7810854818269396,0.7239360399604591,0.9465665873959572,0.9859260682201669,0.12353411014680157,0.9172413793103448
gemma,20,3,14,independent_within_prompt_precurrent,0.5524673113052279,0.9817811763733347,0.7825637205394625,0.722946066516766,0.945154577883472,0.9855785807454732,0.12564906316516158,0.906896551724138
gemma,20,3,15,independent_within_prompt_precurrent,0.5557515119423229,0.9785474029124254,0.785579804181242,0.7230998273026279,0.946640903686088,0.9855437971144452,0.12273851933237066,0.906896551724138
gemma,20,3,16,independent_within_prompt_precurrent,0.5494683102321771,0.9849587829777392,0.7798360701369188,0.7188791552350331,0.9421819262782403,0.9843950063459527,0.12032897016960255,0.9103448275862069
gemma,20,3,17,independent_within_prompt_precurrent,0.554993093421638,0.9759802250400758,0.7837027117192015,0.721879089671513,0.9472354340071345,0.9861232648038116,0.11881184522931654,0.9137931034482759
gemma,20,3,18,independent_within_prompt_precurrent,0.5528932528353361,0.9812672279538053,0.7825971411770504,0.7219383798305414,0.9485731272294887,0.9861211262311381,0.11889274654991462,0.9137931034482759
gemma,20,3,19,independent_within_prompt_precurrent,0.5500320602447255,0.9862444004571725,0.7821842458984813,0.7214965328362887,0.9467152199762189,0.9857130399263188,0.11972747350195356,0.9137931034482759
gemma,20,3,20,independent_within_prompt_precurrent,0.548913606590145,0.9873549609884886,0.7795015165108699,0.7281648305975472,0.9419589774078478,0.9845520780311345,0.12433155550581276,0.9103448275862069
gemma,20,3,21,independent_within_prompt_precurrent,0.5572637714494261,0.9712608729162215,0.784002661674821,0.7201471281795646,0.9489447086801427,0.9867474375627328,0.11972229896806237,0.9172413793103448
gemma,20,3,22,independent_within_prompt_precurrent,0.5514906337894474,0.9805252774190625,0.7818092485101524,0.7194897700678479,0.9456004756242569,0.9856254655046937,0.12120442327198858,0.9103448275862069
gemma,20,3,23,independent_within_prompt_precurrent,0.5519978030097836,0.9844518673770618,0.7807172120120079,0.7181110893574958,0.9435939357907253,0.9849544734430256,0.11903679179348535,0.9172413793103448
gemma,20,3,24,independent_within_prompt_precurrent,0.546443631295674,0.9902568655342299,0.7776560075436377,0.718954436515791,0.9441141498216409,0.9849590183022351,0.12182597589017558,0.9103448275862069
gemma,20,3,25,independent_within_prompt_precurrent,0.5518819460045509,0.9807814172316265,0.7839248054684537,0.7253855736409364,0.9445600475624256,0.9848918675432012,0.12651441857023246,0.9103448275862069
gemma,20,3,26,independent_within_prompt_precurrent,0.5472780194302573,0.9833934964612687,0.7801166078471448,0.7187613129687485,0.9449316290130797,0.9852433976532562,0.12434398811141806,0.9103448275862069
gemma,20,3,27,independent_within_prompt_precurrent,0.549384334820455,0.9807938789386346,0.7794529169842951,0.7167540581657931,0.9435196195005946,0.9846153632076406,0.125282881626909,0.9103448275862069
gemma,20,3,28,independent_within_prompt_precurrent,0.5512228905422323,0.9800778524895702,0.7819875684650466,0.7206467892293015,0.9459720570749108,0.9856458254137213,0.12300982833027106,0.9103448275862069
gemma,20,3,29,independent_within_prompt_precurrent,0.5415096171477363,0.9930878542245196,0.7751660023727965,0.7175390992340895,0.9409185493460167,0.9842004654011997,0.12501459713175095,0.9172413793103448
gemma,20,3,30,independent_within_prompt_precurrent,0.5475843131853582,0.9929064252793567,0.7770491584745229,0.7165082869256714,0.9365338882282996,0.9822757044098982,0.12248289935496501,0.9241379310344827
gemma,20,3,31,independent_within_prompt_precurrent,0.5453147642870599,0.9884688255125524,0.7766830870770374,0.7213781985354893,0.9409185493460167,0.9842673468885987,0.12270992416376007,0.9137931034482759
gemma,20,3,32,independent_within_prompt_precurrent,0.5502095583735956,0.983810444961487,0.7820800657539975,0.7241116962822278,0.9438168846611178,0.9849980908071024,0.1252223407352893,0.906896551724138
gemma,20,3,33,independent_within_prompt_precurrent,0.5512457038073149,0.9745714326222699,0.779831237591937,0.7176884317093186,0.9453032104637336,0.9853260882055532,0.120905982147694,0.9137931034482759
gemma,20,3,34,independent_within_prompt_precurrent,0.5481347529399165,0.9865765723167352,0.7808034358752073,0.7207833288071468,0.9396551724137931,0.9841917233316047,0.13134316835041257,0.9103448275862069
gemma,20,3,35,independent_within_prompt_precurrent,0.5491996605633682,0.9802423274700444,0.7803823204921303,0.7135167170759424,0.9452288941736029,0.9857252356688402,0.11991900955093816,0.9172413793103448
gemma,20,3,36,independent_within_prompt_precurrent,0.5501853021802183,0.9825589733667741,0.7804100986948539,0.7216323343623618,0.9493906064209275,0.9862195506053206,0.11699776024685704,0.9137931034482759
gemma,20,3,37,independent_within_prompt_precurrent,0.5484945802145746,0.9852641880898895,0.7803652420746847,0.7204079064723864,0.9423305588585018,0.9847802451839015,0.12277212930719715,0.9137931034482759
gemma,20,3,38,independent_within_prompt_precurrent,0.5510583252075913,0.9849108433161998,0.7825935359179236,0.7252300907342727,0.9494649227110582,0.9869352594251282,0.12332491031520044,0.906896551724138
gemma,20,3,39,independent_within_prompt_precurrent,0.5520071726524107,0.9795880980568155,0.7828560289739143,0.7215233487173429,0.944485731272295,0.9849920706105106,0.12341365895747874,0.9103448275862069
gemma,20,3,40,independent_within_prompt_precurrent,0.5551834171704542,0.9750904390579728,0.782324192217933,0.7211457122272662,0.951768727705113,0.9875181849063597,0.11568617595279873,0.9103448275862069
gemma,20,3,41,independent_within_prompt_precurrent,0.5509038098865182,0.9778210378809914,0.7813682138292387,0.7212608483037195,0.9495392390011891,0.9868827402462992,0.12005801062444992,0.9103448275862069
gemma,20,3,42,independent_within_prompt_precurrent,0.5425655740930263,0.9895989208290722,0.771675682780461,0.7107623078623267,0.9365338882282996,0.9829236716304929,0.12341661140946433,0.9103448275862069
gemma,20,3,43,independent_within_prompt_precurrent,0.5483213199214622,0.98750540953279,0.7807876863651428,0.7263462710310015,0.9479785969084423,0.9864617268637412,0.1270474302162782,0.9103448275862069
gemma,20,3,44,independent_within_prompt_precurrent,0.5500789568477275,0.9897887947436323,0.7795591125389347,0.7209058454013215,0.9401010701545779,0.983731720442603,0.12054739677266071,0.9172413793103448
gemma,20,3,45,independent_within_prompt_precurrent,0.5537164724730401,0.9803950999180387,0.7823967939086892,0.7209378276447809,0.9456004756242569,0.9853106916936579,0.11972441419120587,0.9103448275862069
gemma,20,3,46,independent_within_prompt_precurrent,0.5489440240458259,0.9817997536604025,0.7821611368634822,0.7235028035702147,0.9456004756242569,0.9857215490861129,0.12306250424670714,0.906896551724138
gemma,20,3,47,independent_within_prompt_precurrent,0.551332807294749,0.9826945373643582,0.7823208667725444,0.7229492647411119,0.9416617122473246,0.9843190510190555,0.12431020910500126,0.906896551724138
gemma,20,3,48,independent_within_prompt_precurrent,0.5497298294581233,0.981072150115721,0.7820140177766577,0.7186107504072325,0.9459720570749109,0.9854122269688821,0.12001095483708368,0.9103448275862069
gemma,20,3,49,independent_within_prompt_precurrent,0.5467910977490007,0.9966200042714644,0.7768770233824029,0.7230946609402228,0.926872770511296,0.9796988320323947,0.1312228683051865,0.9206896551724137
gemma,21,4,0,independent_within_prompt_precurrent,0.6312883378102366,0.8828365043748578,0.815369917824685,0.764984265371408,0.9566736028537456,0.9886342548939135,0.09832499749821107,0.9
gemma,21,4,1,independent_within_prompt_precurrent,0.6505988308622652,0.8584978758365986,0.8327387060917415,0.7853212819526456,0.972577288941736,0.9929726724241652,0.09431690510535795,0.9103448275862069
gemma,21,4,2,independent_within_prompt_precurrent,0.6499626986337007,0.8543283596373183,0.8264571328675314,0.7783848253808437,0.9655172413793105,0.990998868353432,0.09110950694039364,0.903448275862069
gemma,21,4,3,independent_within_prompt_precurrent,0.6219092489340204,0.8851529749926804,0.807649710297684,0.766778961263988,0.9592003567181926,0.9899520777442619,0.09472734593112372,0.8931034482758621
gemma,21,4,4,independent_within_prompt_precurrent,0.6308019059051428,0.8770982111481775,0.8156472762850169,0.7764147191837526,0.9632134363852557,0.990688140634578,0.09222742458321888,0.8931034482758621
gemma,21,4,5,independent_within_prompt_precurrent,0.6399804114726799,0.8752601307187129,0.824701311060131,0.7825604762903382,0.9652199762187872,0.990977933655739,0.09316067128115646,0.9
gemma,21,4,6,independent_within_prompt_precurrent,0.6326811801734993,0.8796467149511008,0.8193010872209259,0.7692880912719967,0.9571195005945303,0.9886749343675834,0.10019421100516117,0.9
gemma,21,4,7,independent_within_prompt_precurrent,0.6432206154506834,0.8658314023338292,0.8230327447268984,0.7639116301292355,0.9629161712247325,0.9902465226860069,0.09688151421975126,0.896551724137931
gemma,21,4,8,independent_within_prompt_precurrent,0.637099134695019,0.8762788827638389,0.8184272127122239,0.7730878278122159,0.9646254458977408,0.9911342860456622,0.09278078963071089,0.896551724137931
gemma,21,4,9,independent_within_prompt_precurrent,0.6352321558601663,0.8816101662826257,0.8173393949163918,0.7728887998509962,0.959051724137931,0.9894818771946101,0.09306375297875344,0.8862068965517241
gemma,21,4,10,independent_within_prompt_precurrent,0.6418320306610326,0.8787932806510083,0.8235213772607438,0.7784982393364956,0.9633620689655172,0.9902312286590932,0.09330182969906053,0.903448275862069
gemma,21,4,11,independent_within_prompt_precurrent,0.6237907332437154,0.8888351780448467,0.8086946719677789,0.7559069666258937,0.9687128418549347,0.9921917791818093,0.0932080634335503,0.8896551724137931
gemma,21,4,12,independent_within_prompt_precurrent,0.6306837224352206,0.8852226694040255,0.8167770697047767,0.7664224822580458,0.9578626634958383,0.9890503806074251,0.10353155858519864,0.896551724137931
gemma,21,4,13,independent_within_prompt_precurrent,0.6368280279661063,0.8799839560318026,0.8188454988245,0.7684747582191016,0.9603151010701545,0.9895793599076659,0.10098563319947776,0.8931034482758621
gemma,21,4,14,independent_within_prompt_precurrent,0.6259050249115428,0.8848614679510353,0.8126488414344154,0.7698672158958669,0.9676724137931034,0.9920871857023983,0.09272598956251075,0.9
gemma,21,4,15,independent_within_prompt_precurrent,0.623247223081207,0.8884042157337871,0.8102891239451607,0.7579794160020548,0.9567479191438764,0.9889302164375384,0.09782239008206872,0.8896551724137931
gemma,21,4,16,independent_within_prompt_precurrent,0.63420562914342,0.8789718539875824,0.8126068815374998,0.7792997635610364,0.9646254458977408,0.9907243058698894,0.08894317215990138,0.8931034482758621
gemma,21,4,17,independent_within_prompt_precurrent,0.6291479895632337,0.8898554419339081,0.8119406106710412,0.7565087248374429,0.9611325802615933,0.9898808269028668,0.09204615890331598,0.896551724137931
gemma,21,4,18,independent_within_prompt_precurrent,0.6309860826888921,0.8917228091125866,0.8149982668838202,0.7698495026533356,0.9623959571938168,0.9907082043843398,0.09520968349218366,0.8931034482758621
gemma,21,4,19,independent_within_prompt_precurrent,0.6461987236888318,0.8736465496221901,0.8262080385941131,0.7785041437506727,0.9666319857312722,0.9913879379354279,0.09263995146702338,0.906896551724138
gemma,21,4,20,independent_within_prompt_precurrent,0.638155505378897,0.8864461372350435,0.8219909332934441,0.771718987792159,0.9676724137931034,0.9919929848877129,0.08945931769249961,0.8896551724137931
gemma,21,4,21,independent_within_prompt_precurrent,0.6232851942236247,0.8950230531669356,0.8078563168990238,0.7704333016050962,0.9649970273483948,0.991421660409406,0.08972686476207298,0.8793103448275862
gemma,21,4,22,independent_within_prompt_precurrent,0.6384832893438142,0.8620840571157804,0.8200399812590635,0.7815554957939448,0.9669292508917955,0.9919525435871057,0.0923219086140019,0.8896551724137931
gemma,21,4,23,independent_within_prompt_precurrent,0.6306766208408334,0.878595142533926,0.8157334652486914,0.7704278892254338,0.9646997621878717,0.9908286388521623,0.08974115155475604,0.8896551724137931
gemma,21,4,24,independent_within_prompt_precurrent,0.6257943379205672,0.8964788135808163,0.8147516262112218,0.7699525838841775,0.9632877526753864,0.9905087732241858,0.0906588403906973,0.896551724137931
gemma,21,4,25,independent_within_prompt_precurrent,0.6319454889383147,0.8790688945629295,0.8182854234546092,0.7703009443206262,0.9658145065398336,0.9915773733890029,0.09419915032387573,0.8862068965517241
gemma,21,4,26,independent_within_prompt_precurrent,0.634023534797885,0.884013369804632,0.8151615283654889,0.7639394300793192,0.9573424494649228,0.9891868188334877,0.09346155416454209,0.9
gemma,21,4,27,independent_within_prompt_precurrent,0.6265586557083382,0.8770823173551885,0.8109291709889034,0.7668699876492182,0.9606866825208086,0.9894278034092112,0.09612802836001813,0.9
gemma,21,4,28,independent_within_prompt_precurrent,0.6419382467535839,0.8677578643026168,0.8216431781451228,0.7755649755767654,0.9618014268727705,0.9900438982322339,0.08965995207790876,0.8862068965517241
gemma,21,4,29,independent_within_prompt_precurrent,0.6193173313556426,0.8963910085169604,0.809034551598129,0.7564324594876555,0.9660374554102259,0.9915415833439238,0.09266500643491521,0.906896551724138
gemma,21,4,30,independent_within_prompt_precurrent,0.6356495246505159,0.8773469877873527,0.820293681427822,0.7825230816672165,0.9623216409036861,0.9900085803662727,0.09606771488748257,0.9
gemma,21,4,31,independent_within_prompt_precurrent,0.6325077038210232,0.8837143147369478,0.8138114846815502,0.7781575054350257,0.9623216409036861,0.9905561398058156,0.09396034796010563,0.8862068965517241
gemma,21,4,32,independent_within_prompt_precurrent,0.6312473413033475,0.873898934288117,0.8150103354077162,0.7801928062053224,0.9589030915576694,0.9892185599988456,0.09393665183981939,0.8896551724137931
gemma,21,4,33,independent_within_prompt_precurrent,0.6402770133119174,0.8855820362803727,0.824779411596534,0.7777589574780714,0.9677467300832342,0.9912510601834693,0.09122657845352776,0.9103448275862069
gemma,21,4,34,independent_within_prompt_precurrent,0.6519216341950498,0.8524047122107415,0.829577851780744,0.787889210085168,0.965665873959572,0.9907694567653245,0.09120539532343815,0.903448275862069
gemma,21,4,35,independent_within_prompt_precurrent,0.64093444760477,0.877966188680507,0.8265017607029841,0.7752517956081219,0.9656658739595719,0.991316816242804,0.09590960115396177,0.9
gemma,21,4,36,independent_within_prompt_precurrent,0.6549944899780655,0.8500794916695219,0.8329251510044953,0.7896974369269038,0.9664833531510107,0.9911285952118776,0.09233880738428255,0.906896551724138
gemma,21,4,37,independent_within_prompt_precurrent,0.6296268706574316,0.8741925591443382,0.8109683242395636,0.7632837940884041,0.9611325802615933,0.9902210162132234,0.09157214264218752,0.8862068965517241
gemma,21,4,38,independent_within_prompt_precurrent,0.6360254522000504,0.8649558967485466,0.8166291696421958,0.7676710198392445,0.9650713436385256,0.9912012574791292,0.09110101514355541,0.9103448275862069
gemma,21,4,39,independent_within_prompt_precurrent,0.6328276047777868,0.872654751768263,0.8188754246762684,0.7770777356923889,0.9619500594530321,0.9900497340557586,0.09223518792118052,0.9
gemma,21,4,40,independent_within_prompt_precurrent,0.6341472575195506,0.8764651047946933,0.8200431127505415,0.773908295365575,0.9612068965517242,0.989595404127983,0.0928783358993232,0.896551724137931
gemma,21,4,41,independent_within_prompt_precurrent,0.6353269474917258,0.8935662169342969,0.8192933423628204,0.7832340715410421,0.9627675386444708,0.9909793130155649,0.09798633351021152,0.8862068965517241
gemma,21,4,42,independent_within_prompt_precurrent,0.6437292208874158,0.8658441803056991,0.8247457838967532,0.7840820930272274,0.9639565992865636,0.9909754691377374,0.09445343826809072,0.903448275862069
gemma,21,4,43,independent_within_prompt_precurrent,0.6382218039347659,0.8812048221473551,0.8215570152502614,0.7867053750426601,0.9705707491082045,0.9924951345328291,0.09525777133211408,0.896551724137931
gemma,21,4,44,independent_within_prompt_precurrent,0.6375373694544966,0.8784427536382378,0.8178992761752729,0.7763802767677195,0.9661860879904876,0.9911673559227369,0.08945453271154144,0.906896551724138
gemma,21,4,45,independent_within_prompt_precurrent,0.6426777250432882,0.8755624902858973,0.8290438789727751,0.7904266320777753,0.9646997621878716,0.9909042166100701,0.09630649843931238,0.906896551724138
gemma,21,4,46,independent_within_prompt_precurrent,0.6444357450473419,0.865869896172613,0.8248471494785868,0.7763200025396616,0.9706450653983353,0.9926008982367105,0.08625876537258405,0.896551724137931
gemma,21,4,47,independent_within_prompt_precurrent,0.631240313294768,0.8761908660329668,0.8188355432481425,0.7643815230908293,0.9619500594530321,0.9903391024464095,0.09578892005837861,0.906896551724138
gemma,21,4,48,independent_within_prompt_precurrent,0.6396840094138234,0.8726794755660203,0.8210594481734628,0.7767672619135767,0.9664090368608799,0.991233451620745,0.08446732223265291,0.9137931034482759
gemma,21,4,49,independent_within_prompt_precurrent,0.6402471182225369,0.8728813726503608,0.8276296194887429,0.777432738594787,0.9626932223543401,0.9904235791737289,0.10399806906956201,0.903448275862069
gemma,22,5,0,independent_within_prompt_precurrent,0.44476527487423523,1.0864248139131527,0.7188221760545179,0.6753318865236281,0.9209274673008323,0.9785559763372107,0.16003741870738328,0.8655172413793103
gemma,22,5,1,independent_within_prompt_precurrent,0.44084564295651585,1.0924659691770389,0.7165914764322572,0.6732857609940066,0.9218192627824019,0.9786706109118365,0.1596692911543661,0.8724137931034482
gemma,22,5,2,independent_within_prompt_precurrent,0.43624313064187503,1.0932997922046614,0.7149024777097801,0.6740117579205323,0.9191438763376931,0.9777939665071319,0.1612933530822691,0.8724137931034482
gemma,22,5,3,independent_within_prompt_precurrent,0.4378273729203769,1.0962131238735342,0.7173231278434326,0.6781094213594374,0.91884661117717,0.9778381274965995,0.16100034779267777,0.8758620689655172
gemma,22,5,4,independent_within_prompt_precurrent,0.43930965707896685,1.0916767250061417,0.7160893735253909,0.6700589986462233,0.9239744351961949,0.9794896092953258,0.16124757105003112,0.8793103448275862
gemma,22,5,5,independent_within_prompt_precurrent,0.43368516604620877,1.0978642556090903,0.7136970229389494,0.6757924308294415,0.9222651605231867,0.9789499111372008,0.16034210808162408,0.8758620689655172
gemma,22,5,6,independent_within_prompt_precurrent,0.4425447224826995,1.0865269970755698,0.7178412817869874,0.6810805717768039,0.9187722948870393,0.9778203060596911,0.15980748350882962,0.8793103448275862
gemma,22,5,7,independent_within_prompt_precurrent,0.4441090480891263,1.0849159869511242,0.720004948643039,0.672329983949089,0.9212990487514863,0.9783794599780655,0.1567454733722688,0.8758620689655172
gemma,22,5,8,independent_within_prompt_precurrent,0.43533841725612377,1.0902858000390363,0.7141613628853859,0.6665020811390372,0.9186236623067777,0.977049548188432,0.16027113862838957,0.8758620689655172
gemma,22,5,9,independent_within_prompt_precurrent,0.442276898767498,1.0806214410794124,0.7175389001497947,0.6735216915438331,0.9212247324613555,0.9780377838381697,0.1602016343928968,0.8758620689655172
gemma,22,5,10,independent_within_prompt_precurrent,0.43688663077717116,1.0931678340394129,0.7147564594235303,0.6772153946461219,0.9163198573127229,0.977228019489754,0.1632025954673247,0.8655172413793103
gemma,22,5,11,independent_within_prompt_precurrent,0.44044005015677257,1.085905411808704,0.7144462114033018,0.6754339836854404,0.9179548156956004,0.9771248239190192,0.15883835146595582,0.8758620689655172
gemma,22,5,12,independent_within_prompt_precurrent,0.43792730138373226,1.0967014398364086,0.717251029884911,0.6800610762622252,0.9214476813317479,0.9782115081746604,0.1601438389554369,0.8758620689655172
gemma,22,5,13,independent_within_prompt_precurrent,0.4415949906741964,1.0810938734316686,0.7189199084171791,0.6676364667128118,0.9201843043995245,0.9779987227324258,0.1597544213830342,0.8758620689655172
gemma,22,5,14,independent_within_prompt_precurrent,0.43943538575083885,1.0892002843419153,0.7153175560531312,0.676602073623476,0.92070451843044,0.9785360615611309,0.16052095369590072,0.8655172413793103
gemma,22,5,15,independent_within_prompt_precurrent,0.44157462628888544,1.0875684043125453,0.7182687908775616,0.6748393599743552,0.9208531510107015,0.9782632471704961,0.16131664497884043,0.8689655172413793
gemma,22,5,16,independent_within_prompt_precurrent,0.44263642924271185,1.0900166250668957,0.7182110212269129,0.6798357244544659,0.9204815695600477,0.9784800025148108,0.15931784340970262,0.8655172413793103
gemma,22,5,17,independent_within_prompt_precurrent,0.4431237480904747,1.083811553013727,0.7170312011648402,0.6718706697295624,0.91884661117717,0.9775019853976337,0.15997871008555314,0.8793103448275862
gemma,22,5,18,independent_within_prompt_precurrent,0.4342687649416638,1.1006124572782174,0.7154823863887435,0.6755808559880957,0.9215219976218787,0.9788058591307123,0.15982239770777357,0.8724137931034482
gemma,22,5,19,independent_within_prompt_precurrent,0.4353887251026879,1.099473521875075,0.7128058189786145,0.6727784734092911,0.919218192627824,0.9770266045382823,0.1600645620051733,0.8689655172413793
gemma,22,5,20,independent_within_prompt_precurrent,0.4367887950272913,1.091290802175438,0.7147614752630492,0.6697263833142468,0.9186979785969085,0.9779562139734371,0.1587556677557683,0.8724137931034482
gemma,22,5,21,independent_within_prompt_precurrent,0.4390672543580685,1.0867500310469385,0.7156705182806008,0.6743721732025925,0.9205558858501783,0.9784702173091329,0.15906326508493246,0.8689655172413793
gemma,22,5,22,independent_within_prompt_precurrent,0.4387847397267949,1.0937958056467298,0.7165303142840703,0.6771408514171361,0.9194411414982164,0.9784488326335714,0.1602859573291248,0.8758620689655172
gemma,22,5,23,independent_within_prompt_precurrent,0.43972834046099074,1.0915423615408004,0.717888766585389,0.682757917437614,0.9218935790725327,0.9788776204774284,0.15960661769244744,0.8689655172413793
gemma,22,5,24,independent_within_prompt_precurrent,0.44513108178258975,1.0871526799844544,0.7192804852394507,0.6772188388877252,0.9244946492271106,0.9794248589033229,0.16049099650665924,0.8793103448275862
gemma,22,5,25,independent_within_prompt_precurrent,0.4402609072164885,1.0896415762011187,0.7164824727101232,0.6768990164531324,0.9215963139120095,0.9787644463146778,0.15760518297803758,0.8758620689655172
gemma,22,5,26,independent_within_prompt_precurrent,0.44037925991593363,1.0921319136013097,0.7171461543548997,0.6783478120818377,0.9204815695600476,0.9781507815097652,0.161142339980658,0.8620689655172413
gemma,22,5,27,independent_within_prompt_precurrent,0.44114239910307174,1.0889945347199512,0.7192943721033055,0.6808340624849101,0.9190695600475625,0.978033791872633,0.15740932992109258,0.8758620689655172
gemma,22,5,28,independent_within_prompt_precurrent,0.4318980526776909,1.0971516008387296,0.713712157506568,0.6670723491416417,0.9170630202140309,0.9767909926022602,0.1635470030049626,0.8793103448275862
gemma,22,5,29,independent_within_prompt_precurrent,0.4387479420774937,1.0963923403463076,0.7164631094364581,0.6691664480364521,0.9208531510107015,0.9782351776677188,0.16170491121540195,0.8689655172413793
gemma,22,5,30,independent_within_prompt_precurrent,0.4387172838644424,1.0939576258667694,0.7191916601248852,0.6785249445071505,0.9235285374554103,0.9794409773603293,0.1601022593336998,0.8655172413793103
gemma,22,5,31,independent_within_prompt_precurrent,0.43868844779456007,1.0901955601999729,0.7181203322125791,0.6801437380607045,0.9180291319857313,0.9776814640087446,0.1581075286719281,0.8758620689655172
gemma,22,5,32,independent_within_prompt_precurrent,0.43358321455023585,1.0993719202392809,0.7132037076716282,0.6677516027892654,0.9210017835909632,0.9784351647272762,0.15958977799970062,0.8655172413793103
gemma,22,5,33,independent_within_prompt_precurrent,0.4392484649907916,1.0879613301350688,0.7165480904288892,0.6754807269643422,0.9181034482758621,0.9771720520559721,0.1613167024398112,0.8758620689655172
gemma,22,5,34,independent_within_prompt_precurrent,0.4397677295352196,1.0916699692885157,0.7156994891262606,0.6724401996803949,0.9215219976218787,0.9783289571389396,0.15963287847966162,0.8724137931034482
gemma,22,5,35,independent_within_prompt_precurrent,0.43904499309833955,1.0876006749238012,0.7138580069389597,0.6729703668700467,0.9176575505350772,0.9777472085108405,0.15918990827519372,0.8689655172413793
