task,model,horizon,null_index,balanced_accuracy
arithmetic_mixed,qwen,0.5,137,0.644238081895689
arithmetic_mixed,qwen,0.5,138,0.613076892286755
arithmetic_mixed,qwen,0.5,139,0.6004082776287876
arithmetic_mixed,qwen,0.5,140,0.6475603410319017
arithmetic_mixed,qwen,0.5,141,0.5977064403794581
arithmetic_mixed,qwen,0.5,142,0.5657246927910979
arithmetic_mixed,qwen,0.5,143,0.5619821478605451
arithmetic_mixed,qwen,0.5,144,0.6058119521274467
arithmetic_mixed,qwen,0.5,145,0.5640635632229917
arithmetic_mixed,qwen,0.5,146,0.6041508225593404
arithmetic_mixed,qwen,0.5,147,0.5910619221070328
arithmetic_mixed,qwen,0.5,148,0.6936716967537926
arithmetic_mixed,qwen,0.5,149,0.6008285634231277
arithmetic_mixed,qwen,0.5,150,0.6145378857623184
arithmetic_mixed,qwen,0.5,151,0.6222231117159669
arithmetic_mixed,qwen,0.5,152,0.6309490453508386
arithmetic_mixed,qwen,0.5,153,0.6074730816955529
arithmetic_mixed,qwen,0.5,154,0.6074730816955529
arithmetic_mixed,qwen,0.5,155,0.6211824040347436
arithmetic_mixed,qwen,0.5,156,0.6332305968058279
arithmetic_mixed,qwen,0.5,157,0.6876476003682503
arithmetic_mixed,qwen,0.5,158,0.648601048713125
arithmetic_mixed,qwen,0.5,159,0.5796341512228316
arithmetic_mixed,qwen,0.5,160,0.5783933074490654
arithmetic_mixed,qwen,0.5,161,0.6710363046871872
arithmetic_mixed,qwen,0.5,162,0.6425769523275828
arithmetic_mixed,qwen,0.5,163,0.6151583076492015
arithmetic_mixed,qwen,0.5,164,0.6618900852579754
arithmetic_mixed,qwen,0.5,165,0.5979265900812553
arithmetic_mixed,qwen,0.5,166,0.6305287595564985
arithmetic_mixed,qwen,0.5,167,0.63883440739703
arithmetic_mixed,qwen,0.5,168,0.6118360485129888
arithmetic_mixed,qwen,0.5,169,0.6348917263739342
arithmetic_mixed,qwen,0.5,170,0.5850378257214905
arithmetic_mixed,qwen,0.5,171,0.5925229155825962
arithmetic_mixed,qwen,0.5,172,0.6261657927390625
arithmetic_mixed,qwen,0.5,173,0.6558659888724332
arithmetic_mixed,qwen,0.5,174,0.602489692991234
arithmetic_mixed,qwen,0.5,175,0.6346915902813913
arithmetic_mixed,qwen,0.5,176,0.6377936997158067
arithmetic_mixed,qwen,0.5,177,0.5646839851098747
arithmetic_mixed,qwen,0.5,178,0.5860785334027139
arithmetic_mixed,qwen,0.5,179,0.6479806268262418
arithmetic_mixed,qwen,0.5,180,0.6218028259216267
