control,layer,mean_alpha,mean_beta,mean_policy_conf,most_common_action,batch_size,mean_norm_ratio,min_norm_ratio,max_norm_ratio,mean_delta_norm_ratio,all_finite,model,random_seed,mean_operator_component_norm,mean_random_operator_component_norm,mean_precursor_component_norm,mean_random_precursor_component_norm,operator_component_norm_abs_error,precursor_component_norm_abs_error,mean_structured_total_ratio,mean_random_total_ratio,mean_total_norm_ratio
random_direction_047,19,0.75,0.7501220703125,0.2850683792840486,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,57.98843383789063,57.98843383789063,1.442873239517212,1.442873239517212,0.0,0.0,0.6957598924636841,0.6936097145080566,1.263418674468994
random_direction_047,15,0.0,0.0,0.9964377656053924,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9930312314362224,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9947541368236752,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9915348417100144,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.994281317413752,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.2249755859375,0.2249755859375,0.7810286630486631,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,5.642887592315674,5.642887592315674,0.0,0.0,0.0,0.0,0.1065743267536163,0.1065944209694862,1.030376672744751
random_direction_047,16,0.2249755859375,0.2249755859375,0.7841769225002315,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,8.183296203613281,8.183296203613281,0.0,0.0,0.0,0.0,0.1294973045587539,0.1294078975915908,1.029911994934082
random_direction_047,17,0.2249755859375,0.2249755859375,0.792451719664764,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,10.73638916015625,10.73638916015625,0.344733715057373,0.344733715057373,0.0,0.0,0.164705216884613,0.1641543954610824,1.0559375286102295
random_direction_047,18,0.2249755859375,0.2249755859375,0.7981319629730435,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,13.159101486206056,13.159101486206056,0.3281232416629791,0.3281232416629791,0.0,0.0,0.1866630315780639,0.1869911402463913,1.0607503652572632
random_direction_047,19,0.1500244140625,0.1500244140625,0.7719614936695312,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,10.217700004577637,10.217700004577637,0.2452419847249984,0.2452419847249984,0.0,0.0,0.1376549899578094,0.1372482478618621,1.03457772731781
random_direction_047,15,0.4749755859375,0.5250244140625,0.6483393569279206,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,12.387212753295898,12.387212753295898,0.0,0.0,0.0,0.0,0.2303138971328735,0.2303103655576706,1.0674066543579102
random_direction_047,16,0.4749755859375,0.5250244140625,0.6327174229987567,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,18.33638381958008,18.33638381958008,0.0,0.0,0.0,0.0,0.2788658142089844,0.2788030207157135,1.069888472557068
random_direction_047,17,0.4749755859375,0.5250244140625,0.6473924480925114,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,24.299949645996094,24.299949645996094,0.8349605202674866,0.8349605202674866,0.0,0.0,0.3543636500835418,0.3533239960670471,1.1262565851211548
random_direction_047,18,0.4749755859375,0.5250244140625,0.6455505443096645,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,30.53520965576172,30.53520965576172,0.8076145648956299,0.8076145648956299,0.0,0.0,0.3960393071174621,0.3967247009277344,1.1345049142837524
random_direction_047,19,0.449951171875,0.449951171875,0.6297218512268548,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,34.45317459106445,34.45317459106445,0.8354532718658447,0.8354532718658447,0.0,0.0,0.4144935607910156,0.4132985472679138,1.1434338092803955
random_direction_047,15,0.0,0.0,0.9741237825067074,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9729265847809896,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.978202214727293,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9782209987408316,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9711972848964668,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.4749755859375,0.4500732421875,0.4175306502141735,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,12.227760314941406,12.227760314941406,0.0,0.0,0.0,0.0,0.2275968194007873,0.2276436239480972,1.0666656494140625
random_direction_047,16,0.4749755859375,0.4500732421875,0.4651946605273829,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,18.21092987060547,18.21092987060547,0.0,0.0,0.0,0.0,0.2793773412704468,0.2793532907962799,1.0700187683105469
random_direction_047,17,0.4749755859375,0.4500732421875,0.467051049317036,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,24.32505226135254,24.32505226135254,0.7184956073760986,0.7184956073760986,0.0,0.0,0.358425498008728,0.3574954867362976,1.1285908222198486
random_direction_047,18,0.4749755859375,0.4500732421875,0.4645943337172758,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,30.483333587646484,30.483333587646484,0.6944674253463745,0.6944674253463745,0.0,0.0,0.4005507826805115,0.4010049104690552,1.1379446983337402
random_direction_047,19,0.4749755859375,0.4500732421875,0.3539665361347128,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,36.580753326416016,36.580753326416016,0.8627974987030029,0.8627974987030029,0.0,0.0,0.4420902729034424,0.4409871101379394,1.161928415298462
random_direction_047,15,0.0,0.0,0.9937492891388678,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9941202193820826,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9936076633785996,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9943979583001794,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9949590493606116,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.25,0.300048828125,0.8055385767038713,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,6.222877025604248,6.222877025604248,0.0,0.0,0.0,0.0,0.1172917410731315,0.1172812655568122,1.0353362560272217
random_direction_047,16,0.25,0.300048828125,0.8046898027023974,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,9.423596382141112,9.423596382141112,0.0,0.0,0.0,0.0,0.1463996917009353,0.1463998556137085,1.0382919311523438
random_direction_047,17,0.25,0.300048828125,0.7881342038222471,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,13.036582946777344,13.036582946777344,0.4809485077857971,0.4809485077857971,0.0,0.0,0.1925607323646545,0.1919488459825515,1.0725514888763428
random_direction_047,18,0.25,0.300048828125,0.8080320037542592,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,16.679019927978516,16.679019927978516,0.4724108278751373,0.4724108278751373,0.0,0.0,0.2151425629854202,0.2154674082994461,1.078343391418457
random_direction_047,19,0.1500244140625,0.1500244140625,0.8024482603791829,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,12.170754432678224,12.170754432678224,0.2690449357032776,0.2690449357032776,0.0,0.0,0.1414596736431121,0.141069620847702,1.0352094173431396
random_direction_047,15,0.5,0.60009765625,0.6554172342054908,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,12.957386016845703,12.957386016845703,0.0,0.0,0.0,0.0,0.2421627044677734,0.2422207593917846,1.0730223655700684
random_direction_047,16,0.5,0.60009765625,0.6516729798355791,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,19.621898651123047,19.621898651123047,0.0,0.0,0.0,0.0,0.2976463437080383,0.2977337539196014,1.0783641338348389
random_direction_047,17,0.5,0.60009765625,0.6585026810317275,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,26.934541702270508,26.934541702270508,0.9665396809577942,0.9665396809577942,0.0,0.0,0.3824066519737243,0.3812912702560425,1.1433838605880735
random_direction_047,18,0.5,0.60009765625,0.6692579049538379,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,34.549468994140625,34.549468994140625,0.9531248807907104,0.9531248807907104,0.0,0.0,0.4267281889915466,0.4275400042533874,1.1532437801361084
random_direction_047,19,0.5,0.60009765625,0.6628185665976016,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,42.05375671386719,42.05375671386719,1.2050914764404297,1.2050914764404297,0.0,0.0,0.4691422581672668,0.4676320552825928,1.1775866746902466
random_direction_047,15,0.0,0.0,0.983986107134144,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9791996289619516,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9776786835251856,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9902884993267236,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9777633106299632,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.7249755859375,0.67510986328125,0.4099978591260564,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,18.50644302368164,18.50644302368164,0.0,0.0,0.0,0.0,0.346599668264389,0.3465084135532379,1.1021394729614258
random_direction_047,16,0.7249755859375,0.67510986328125,0.4119266108876017,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,27.89931869506836,27.89931869506836,0.0,0.0,0.0,0.0,0.4277620017528534,0.4277153313159942,1.1088006496429443
random_direction_047,17,0.699951171875,0.52508544921875,0.444457028900289,a0.9_b0.3,4,,,,,True,qwen,2026081349.0,36.57093811035156,36.57093811035156,0.8350224494934082,0.8350224494934082,0.0,0.0,0.5304301977157593,0.5292468667030334,1.1892826557159424
random_direction_047,18,0.75,0.900146484375,0.4584296450607025,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,48.583892822265625,48.583892822265625,1.393310785293579,1.393310785293579,0.0,0.0,0.6333470344543457,0.634681224822998,1.2275266647338867
random_direction_047,19,0.7249755859375,0.67510986328125,0.3372546917350185,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,57.58924102783203,57.58924102783203,1.3175015449523926,1.3175015449523926,0.0,0.0,0.6788124442100525,0.6769267916679382,1.252469539642334
random_direction_047,15,0.0,0.0,0.98775602662519,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9716012267788704,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.970975052621198,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9637187078130356,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.797868980446786,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.1500244140625,0.1500244140625,0.6223220145827534,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,3.744174718856812,3.744174718856812,0.0,0.0,0.0,0.0,0.071064256131649,0.0710553899407386,1.0160545110702517
random_direction_047,16,0.1500244140625,0.1500244140625,0.4946611555137803,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,4.792071342468262,4.792071342468262,0.0,0.0,0.0,0.0,0.0800864249467849,0.0800942704081535,1.0112091302871704
random_direction_047,17,0.1500244140625,0.1500244140625,0.720628691889117,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,5.682092189788818,5.682092189788818,0.2149656116962433,0.2149656116962433,0.0,0.0,0.0956977680325508,0.0952838137745857,1.022171974182129
random_direction_047,18,0.1500244140625,0.1500244140625,0.7344271569080975,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,6.433174133300781,6.433174133300781,0.2003159075975418,0.2003159075975418,0.0,0.0,0.1078476831316948,0.1080008745193481,1.0216423273086548
random_direction_047,19,0.1500244140625,0.1500244140625,0.3826903750826906,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,7.009156703948975,7.009156703948975,0.2176530659198761,0.2176530659198761,0.0,0.0,0.1199415773153305,0.1194465085864067,1.0287487506866455
random_direction_047,15,0.449951171875,0.449951171875,0.7793987749008461,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,11.719834327697754,11.719834327697754,0.0,0.0,0.0,0.0,0.2183033227920532,0.2183214426040649,1.061760425567627
random_direction_047,16,0.449951171875,0.449951171875,0.7649698016617842,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,16.943180084228516,16.943180084228516,0.0,0.0,0.0,0.0,0.2615447044372558,0.2615629434585571,1.0615864992141724
random_direction_047,17,0.449951171875,0.449951171875,0.7991838543958817,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,22.08063125610352,22.08063125610352,0.6972662210464478,0.6972662210464478,0.0,0.0,0.3291875720024109,0.3281694650650024,1.110640525817871
random_direction_047,18,0.449951171875,0.449951171875,0.8090694098966924,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,26.92374420166016,26.92374420166016,0.6643170118331909,0.6643170118331909,0.0,0.0,0.3691145777702331,0.3696666359901428,1.1182307004928589
random_direction_047,19,0.449951171875,0.449951171875,0.7837808149471756,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,31.24995803833008,31.24995803833008,0.7985752820968628,0.7985752820968628,0.0,0.0,0.4088912308216095,0.4076462388038635,1.1409947872161863
random_direction_047,15,0.0,0.0,0.9701190516852192,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9709240277117828,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9674238693447204,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9631583488411436,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9611061117535354,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.6749267578125,0.6749267578125,0.4316459188822102,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,17.369428634643555,17.369428634643555,0.0,0.0,0.0,0.0,0.3236278593540191,0.3235962390899658,1.0912591218948364
random_direction_047,16,0.6749267578125,0.52496337890625,0.4396414277370953,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,25.00574111938477,25.00574111938477,0.0,0.0,0.0,0.0,0.3888714909553528,0.3889319002628326,1.090221285820007
random_direction_047,17,0.6749267578125,0.6749267578125,0.458439177996805,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,32.410701751708984,32.410701751708984,1.0412580966949463,1.0412580966949463,0.0,0.0,0.4891688227653503,0.4877711534500122,1.1642221212387085
random_direction_047,18,0.6749267578125,0.6749267578125,0.4613627631150999,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,39.73569869995117,39.73569869995117,0.9946269989013672,0.9946269989013672,0.0,0.0,0.5528563857078552,0.5537618398666382,1.177264928817749
random_direction_047,19,0.6749267578125,0.6749267578125,0.4600851131510543,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,46.51332092285156,46.51332092285156,1.1935997009277344,1.1935997009277344,0.0,0.0,0.6154030561447144,0.613409161567688,1.2138724327087402
random_direction_047,15,0.0,0.0,0.997106545004124,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9958445276571612,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9949448726593672,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9966949065223434,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9951177751235668,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.25,0.300048828125,0.7796215997232491,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,6.196637630462647,6.196637630462647,0.0,0.0,0.0,0.0,0.1172165274620056,0.1171815767884254,1.035214066505432
random_direction_047,16,0.25,0.300048828125,0.7888556184150991,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,9.358734130859377,9.358734130859377,0.0,0.0,0.0,0.0,0.1468302011489868,0.1468097418546676,1.0381300449371338
random_direction_047,17,0.25,0.300048828125,0.7828250488463566,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,13.03640365600586,13.03640365600586,0.4775356948375702,0.4775356948375702,0.0,0.0,0.1922384947538375,0.1916225254535675,1.0721898078918457
random_direction_047,18,0.2249755859375,0.1500244140625,0.7802936361739836,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,15.03760814666748,15.03760814666748,0.2305908948183059,0.2305908948183059,0.0,0.0,0.1940728724002838,0.1942943185567855,1.0652109384536743
random_direction_047,19,0.2249755859375,0.1500244140625,0.7602876605312076,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,17.350467681884766,17.350467681884766,0.275883287191391,0.275883287191391,0.0,0.0,0.210974171757698,0.2104199230670929,1.074293851852417
random_direction_047,15,0.5,0.60009765625,0.6223766848206578,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,12.947604179382324,12.947604179382324,0.0,0.0,0.0,0.0,0.2412290126085281,0.2411879152059555,1.072577714920044
random_direction_047,16,0.5,0.60009765625,0.625170881423874,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,19.54468536376953,19.54468536376953,0.0,0.0,0.0,0.0,0.2973301112651825,0.2973588109016418,1.077973484992981
random_direction_047,17,0.5,0.60009765625,0.6436329989496582,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,26.78639411926269,26.78639411926269,0.96288001537323,0.96288001537323,0.0,0.0,0.3815705180168152,0.3804479241371155,1.142789363861084
random_direction_047,18,0.5,0.60009765625,0.6408266413441931,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,34.32184600830078,34.32184600830078,0.9528826475143432,0.9528826475143432,0.0,0.0,0.4272477626800537,0.4281408786773681,1.1539220809936523
random_direction_047,19,0.5,0.60009765625,0.6636660412601809,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,41.89531707763672,41.89531707763672,1.2050914764404297,1.2050914764404297,0.0,0.0,0.4704092741012573,0.4687097072601318,1.1782822608947754
random_direction_047,15,0.0,0.0,0.808502643153304,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.8678345207733384,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.9326585172003476,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9330988009339016,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.7955744115084402,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.6749267578125,0.6749267578125,0.3921591236120681,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,17.327280044555664,17.327280044555664,0.0,0.0,0.0,0.0,0.3262421786785126,0.326295793056488,1.0931426286697388
random_direction_047,16,0.6749267578125,0.52496337890625,0.3833489072859117,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,24.962825775146484,24.962825775146484,0.0,0.0,0.0,0.0,0.3895565867424011,0.3895434439182281,1.090663194656372
random_direction_047,17,0.625,0.675048828125,0.4113269979653148,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,30.17154884338379,30.17154884338379,1.0468732118606567,1.0468732118606567,0.0,0.0,0.4523709714412689,0.4511120617389679,1.146861553192139
random_direction_047,18,0.625,0.675048828125,0.4444386366012575,a1.0_b1.2,4,,,,,True,qwen,2026081349.0,36.62164306640625,36.62164306640625,1.00195574760437,1.00195574760437,0.0,0.0,0.5074923038482666,0.5083382725715637,1.156208872795105
random_direction_047,19,0.699951171875,0.75,0.2937227371255714,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,46.62963104248047,46.62963104248047,1.3339884281158447,1.3339884281158447,0.0,0.0,0.6255269050598145,0.6233570575714111,1.2215467691421509
random_direction_047,15,0.0,0.0,0.9587418336247652,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,16,0.0,0.0,0.9510392525785264,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,17,0.0,0.0,0.984455714922893,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,18,0.0,0.0,0.9590550846643192,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,19,0.0,0.0,0.9810653477040276,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
random_direction_047,15,0.1500244140625,0.1500244140625,0.6024556834478597,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,3.794198036193848,3.794198036193848,0.0,0.0,0.0,0.0,0.071179062128067,0.0711819157004356,1.01596999168396
random_direction_047,16,0.1500244140625,0.1500244140625,0.6124580491306038,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,4.83474588394165,4.83474588394165,0.0,0.0,0.0,0.0,0.0801058039069175,0.0801250413060188,1.0110845565795898
random_direction_047,17,0.1500244140625,0.1500244140625,0.7665674385732548,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,5.651116371154785,5.651116371154785,0.2156972885131836,0.2156972885131836,0.0,0.0,0.0944916903972625,0.0941133499145507,1.0215530395507812
random_direction_047,18,0.1500244140625,0.1500244140625,0.7698322282764944,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,6.443965435028076,6.443965435028076,0.2014171034097671,0.2014171034097671,0.0,0.0,0.1070833578705787,0.1072448641061782,1.0208044052124023
random_direction_047,19,0.1500244140625,0.1500244140625,0.519344725873634,a0.0_b0.0_confidence_gate_gate,4,,,,,True,qwen,2026081349.0,7.0134596824646,7.0134596824646,0.219114676117897,0.219114676117897,0.0,0.0,0.120216391980648,0.1197508350014686,1.0290628671646118
random_direction_047,15,0.449951171875,0.449951171875,0.7678465996007897,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,11.73654556274414,11.73654556274414,0.0,0.0,0.0,0.0,0.2194748967885971,0.2194717973470688,1.062597632408142
random_direction_047,16,0.449951171875,0.449951171875,0.7668061673832094,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,16.81312370300293,16.81312370300293,0.0,0.0,0.0,0.0,0.2593562602996826,0.2593396008014679,1.0606764554977417
random_direction_047,17,0.449951171875,0.449951171875,0.7707716922611242,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,21.761371612548828,21.761371612548828,0.6987273693084717,0.6987273693084717,0.0,0.0,0.3246265649795532,0.3236705362796783,1.1078312397003174
random_direction_047,18,0.449951171875,0.449951171875,0.769161076212006,a0.9_b0.9,4,,,,,True,qwen,2026081349.0,26.66499710083008,26.66499710083008,0.6652824878692627,0.6652824878692627,0.0,0.0,0.365346610546112,0.3659287989139557,1.1156102418899536
