shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,state_type,init_seed
25.0,0.06846005469560623,0.6296296296296297,8.59201717376709,0.8310847878456116,10.342329025268555,2.024534225463867,random_initialization,1703
26.0,0.01687404327094555,0.4074074074074074,8.518914222717285,0.8310847878456116,10.254150390625,2.02774715423584,random_initialization,1703
27.0,0.03824452683329582,0.5185185185185184,9.312633514404297,0.8310847878456116,11.20967960357666,2.1569435596466064,random_initialization,1703
28.0,0.03790651261806488,0.48148148148148157,8.23018741607666,0.8310847878456116,9.906448364257812,2.04099178314209,random_initialization,1703
29.0,0.05355638265609741,0.5925925925925926,8.276350975036621,0.8310847878456116,9.962316513061523,2.048593759536743,random_initialization,1703
30.0,0.06156417727470398,0.5925925925925926,8.108808517456055,0.8310847878456116,9.760825157165527,2.1385586261749268,random_initialization,1703
31.0,0.04987313225865364,0.5925925925925926,8.52568531036377,0.8310847878456116,10.262566566467285,2.073723316192627,random_initialization,1703
32.0,0.019266655668616295,0.4444444444444446,9.546052932739258,0.8310847878456116,11.490443229675293,2.1793859004974365,random_initialization,1703
33.0,0.039885979145765305,0.5185185185185184,10.027165412902832,0.8310847878456116,12.069745063781738,2.235921621322632,random_initialization,1703
34.0,0.03232721611857414,0.48148148148148157,7.9440765380859375,0.8310847878456116,9.562262535095215,1.9703062772750854,random_initialization,1703
35.0,0.04655422642827034,0.5555555555555555,8.738564491271973,0.8310847878456116,10.518818855285645,2.1559364795684814,random_initialization,1703
36.0,0.04527660831809044,0.5185185185185184,7.4424004554748535,0.8310847878456116,8.958637237548828,2.0734007358551025,random_initialization,1703
37.0,0.022016063332557678,0.4444444444444446,8.198197364807129,0.8310847878456116,9.868487358093262,2.0460288524627686,random_initialization,1703
38.0,0.03815554454922676,0.5185185185185184,7.814098358154297,0.8310847878456116,9.405893325805664,2.116143226623535,random_initialization,1703
39.0,0.043095912784338,0.5185185185185184,8.899490356445312,0.8310847878456116,10.712422370910645,2.1091973781585693,random_initialization,1703
40.0,0.037331532686948776,0.5185185185185184,8.590083122253418,0.8310847878456116,10.340097427368164,2.1862194538116455,random_initialization,1703
41.0,0.026426827535033226,0.48148148148148157,8.99494457244873,0.8310847878456116,10.827013969421387,2.095473051071167,random_initialization,1703
42.0,0.05183986946940422,0.5555555555555555,8.0435152053833,0.8310847878456116,9.682175636291504,2.000462532043457,random_initialization,1703
43.0,0.0457744300365448,0.5555555555555555,8.672321319580078,0.8310847878456116,10.438968658447266,2.1639363765716553,random_initialization,1703
44.0,0.039734259247779846,0.5185185185185184,8.681538581848145,0.8310847878456116,10.450007438659668,2.0386133193969727,random_initialization,1703
