analysis,revision,null_index,final_accuracy,final_macro_f1,evidence_first_mean,evidence_final_mean,evidence_progress_mean,native_mean_prompt_spearman,shuffle_mean,shuffle_q95,shuffle_q99,real_minus_shuffle_mean,empirical_p_upper
final_metric_transfer,step0,151,0.1320754716981132,0.05520061334014822,0.0017391892896603922,0.0010859018620546618,-0.0006532874276057305,0.0671592558385011,0.0187812949390994,0.07278005013854072,0.07956458635703915,0.048377960899401704,0.11
final_metric_transfer,step143000,151,0.05660377358490566,0.04285714285714286,-0.0010510252753637408,-0.0031833616120544588,-0.002132336336690718,-0.3369837709460351,-0.0854580906038882,0.03908167304393714,0.10206887452170472,-0.2515256803421469,1.0
within_checkpoint,step0,152,0.22641509433962265,0.2085658149899636,56603.77780114483,56603.81935712683,0.041555981986280396,0.0606940229581739,0.029331446141051636,0.055666974534899064,0.06521176936271275,0.03136257681712226,0.03
within_checkpoint,step143000,152,0.20754716981132076,0.1955513784461153,56603.77372480134,56603.77374353553,1.873420143425588e-05,-0.10832563662752344,-0.004171547910827499,0.08332233803931913,0.10125082464705101,-0.10415408871669594,0.99
final_metric_transfer,step0,152,0.1509433962264151,0.06722689075630252,56603.773450606095,56603.772486532616,-0.0009640734860242073,-0.12706161762765536,-0.03270600183121623,0.0422879007784668,0.05647183005673565,-0.09435561579643913,0.99
final_metric_transfer,step143000,152,0.20754716981132076,0.1955513784461153,56603.77372480134,56603.77374353553,1.873420143425588e-05,-0.10832563662752344,-0.004171547910827499,0.08332233803931913,0.10125082464705101,-0.10415408871669594,0.99
within_checkpoint,step0,153,0.18867924528301888,0.18095238095238095,-0.0031456768809593532,0.019784764630970085,0.022930441511929436,-0.16321414434621984,-0.03863146573266642,0.04558648898271535,0.07352948937854592,-0.12458267861355342,0.99
within_checkpoint,step143000,153,0.20754716981132076,0.18430692114902641,-0.0020376715153989956,0.0016745553907582306,0.003712226906157226,-0.01649294102124291,0.012114814859240246,0.07351893389629235,0.09343449003826361,-0.028607755880483157,0.77
final_metric_transfer,step0,153,0.1509433962264151,0.09819145049324078,-0.00033497197356102904,-0.0008735715889175605,-0.0005385996153565311,-0.09856181554294763,-0.019919474464929008,0.030096318775564047,0.038933896292386846,-0.07864234107801862,0.99
final_metric_transfer,step143000,153,0.20754716981132076,0.18430692114902641,-0.0020376715153989956,0.0016745553907582306,0.003712226906157226,-0.01649294102124291,0.012114814859240246,0.07351893389629235,0.09343449003826361,-0.028607755880483157,0.77
within_checkpoint,step0,154,0.07547169811320754,0.05194805194805195,12578.614995592943,12578.623581940094,0.008586347155040693,-0.04829133131019925,-0.040945142145828256,-0.010252012138804601,-0.00639662224567886,-0.007346189164370992,0.61
within_checkpoint,step143000,154,0.22641509433962265,0.17879151660664266,12578.616103294738,12578.616519011566,0.00041571683131162533,-0.03865945375379338,-0.012058838816986333,0.030030347011479084,0.03884417469323125,-0.026600614936807043,0.84
final_metric_transfer,step0,154,0.1320754716981132,0.060924369747899165,12578.614477362029,12578.61405866175,-0.000418700283930723,-0.10634648370497429,-0.03550480394391201,0.0343580947354532,0.04855785723710244,-0.07084167976106229,0.93
final_metric_transfer,step143000,154,0.22641509433962265,0.17879151660664266,12578.616103294738,12578.616519011566,0.00041571683131162533,-0.03865945375379338,-0.012058838816986333,0.030030347011479084,0.03884417469323125,-0.026600614936807043,0.84
within_checkpoint,step0,155,0.1320754716981132,0.11600429645542427,-31446.536346027136,-31446.51478131169,0.021564715454035568,-0.07995777807098563,-0.016980732246598452,0.029291463253727397,0.04456788494524342,-0.06297704582438718,1.0
within_checkpoint,step143000,155,0.20754716981132076,0.1454146876141761,-31446.541524193417,-31446.540843194547,0.0006809988709422862,-0.1200686106346484,-0.03469048580540862,0.0073888375775168205,0.036434885868848126,-0.08537812482923977,1.0
final_metric_transfer,step0,155,0.2830188679245283,0.1706959706959707,-31446.539291600646,-31446.53906036095,0.00023123970176074996,0.05699960416941548,-0.009845119622135058,0.06759466948146192,0.09124686634120593,0.06684472379155054,0.09
final_metric_transfer,step143000,155,0.20754716981132076,0.1454146876141761,-31446.541524193417,-31446.540843194547,0.0006809988709422862,-0.1200686106346484,-0.03469048580540862,0.0073888375775168205,0.036434885868848126,-0.08537812482923977,1.0
within_checkpoint,step0,156,0.05660377358490566,0.056049213943950786,-9433.970151338268,-9434.019108500965,-0.04895716270300535,-0.31006729119936666,-0.11712986841631781,-0.005990236178915442,0.02334344900382629,-0.19293742278304885,1.0
within_checkpoint,step143000,156,0.05660377358490566,0.06349206349206349,-9433.962834061194,-9433.962589644529,0.00024441668036119746,-0.09433962264150944,0.015380083990718638,0.09130492149360073,0.10853146853146847,-0.10971970663222808,0.98
final_metric_transfer,step0,156,0.018867924528301886,0.007326007326007326,-9433.96350683308,-9433.965537024793,-0.0020301917048365673,-0.25781765404406914,-0.07109623747702651,0.02119013062409286,0.03993402823591485,-0.18672141656704264,1.0
final_metric_transfer,step143000,156,0.05660377358490566,0.06349206349206349,-9433.962834061194,-9433.962589644529,0.00024441668036119746,-0.09433962264150944,0.015380083990718638,0.09130492149360073,0.10853146853146847,-0.10971970663222808,0.98
within_checkpoint,step0,157,0.3018867924528302,0.30453604366647846,0.014228052199869045,0.06879789877240118,0.05456984657253214,0.04512468663412061,0.028297222122265,0.05545586488982714,0.06388441746932311,0.016827464511855607,0.21
within_checkpoint,step143000,157,0.3018867924528302,0.33106575963718815,0.00012408859164046002,0.0030646232747126084,0.002940534683072149,0.02823591502836787,-0.008471041061092519,0.02847341337907374,0.037910014513788094,0.03670695608946039,0.06
final_metric_transfer,step0,157,0.20754716981132076,0.11880957916763545,0.0016202382321611837,0.0003240363677320021,-0.0012962018644291813,-0.012930465760654423,-0.02279957511518404,0.03682543871223116,0.047766196068082856,0.009869109354529615,0.36
final_metric_transfer,step143000,157,0.3018867924528302,0.33106575963718815,0.00012408859164046002,0.0030646232747126084,0.002940534683072149,0.02823591502836787,-0.008471041061092519,0.02847341337907374,0.037910014513788094,0.03670695608946039,0.06
within_checkpoint,step0,158,0.03773584905660377,0.03361344537815126,0.005461673278175725,-0.06041435566065303,-0.06587602893882874,-0.49399656946826753,-0.18854863451775977,-0.03964903021506795,0.013062409288824227,-0.30544793495050776,1.0
within_checkpoint,step143000,158,0.07547169811320754,0.07142857142857142,-0.00028858055152303214,-0.003699315074560495,-0.003410734523037462,-0.28301886792452835,-0.00513913378407375,0.1362448871882834,0.1671988388969518,-0.2778797341404546,1.0
final_metric_transfer,step0,158,0.1320754716981132,0.07857142857142858,0.001750814202032353,-0.0002335514684206784,-0.0019843656704530313,-0.11822140124026917,-0.07670183827988289,-0.03493864625940098,-0.016582662620398484,-0.04151956296038628,0.94
final_metric_transfer,step143000,158,0.07547169811320754,0.07142857142857142,-0.00028858055152303214,-0.003699315074560495,-0.003410734523037462,-0.28301886792452835,-0.00513913378407375,0.1362448871882834,0.1671988388969518,-0.2778797341404546,1.0
within_checkpoint,step0,159,0.03773584905660377,0.031746031746031744,-0.0007066805273210768,-0.007966807711895514,-0.00726012718457444,-0.10252012138804593,-0.07869831712027253,0.0005937458767646413,0.0322733869903681,-0.023821804267773403,0.71
within_checkpoint,step143000,159,0.11320754716981132,0.09393090569561158,-0.001198290823909807,-2.2432178544992577e-05,0.001175858645364814,0.040638606676342524,0.038175660817170255,0.08303206227734529,0.09222852619079033,0.002462945859172269,0.46
final_metric_transfer,step0,159,0.1320754716981132,0.10470779220779221,0.0001776760467188846,-2.8268948679575236e-05,-0.00020594499539845998,-0.04855521836653913,-0.03563408194626033,0.009882570259928732,0.01991027840084439,-0.012921136420278798,0.68
final_metric_transfer,step143000,159,0.11320754716981132,0.09393090569561158,-0.001198290823909807,-2.2432178544992577e-05,0.001175858645364814,0.040638606676342524,0.038175660817170255,0.08303206227734529,0.09222852619079033,0.002462945859172269,0.46
within_checkpoint,step0,160,0.0,0.0,0.0010316113022792572,-0.10825073015878137,-0.10928234146106063,-0.6698772925188019,-0.2672922655769997,-0.07090645203852765,-0.011302282623037584,-0.4025850269418022,1.0
within_checkpoint,step143000,160,0.0,0.0,0.0007155755503620733,-0.005695984161816818,-0.0064115597121788895,-0.45573294629898414,-0.07023393987373404,0.15174825174825166,0.193067687029951,-0.3854990064252501,1.0
final_metric_transfer,step0,160,0.18867924528301888,0.1302995391705069,0.0009417920626689937,0.0014797826485048297,0.0005379905858358354,0.1360337775432115,0.004796613715996219,0.08502440955271144,0.10273914764480802,0.1312371638272153,0.01
final_metric_transfer,step143000,160,0.0,0.0,0.0007155755503620733,-0.005695984161816818,-0.0064115597121788895,-0.45573294629898414,-0.07023393987373404,0.15174825174825166,0.193067687029951,-0.3854990064252501,1.0
within_checkpoint,step0,161,0.16981132075471697,0.17006802721088435,56603.77028486413,56603.774740628236,0.0044557641256080995,-0.17126269956458634,-0.07346855545826386,-0.013682543871223118,0.008655495447948261,-0.09779414410632248,0.99
within_checkpoint,step143000,161,0.11320754716981132,0.11904761904761904,56603.77392683575,56603.77358071858,-0.00034611716029656726,-0.1438184457052382,-0.033132485962674645,0.03426573426573425,0.05289879931389362,-0.11068595974256354,1.0
final_metric_transfer,step0,161,0.1320754716981132,0.05952380952380952,56603.77500770486,56603.772307684594,-0.002700020268185676,-0.08747855917667235,-0.032668684469713626,-0.00040902493732683363,0.012154637815015143,-0.05480987470695873,0.99
final_metric_transfer,step143000,161,0.11320754716981132,0.11904761904761904,56603.77392683575,56603.77358071858,-0.00034611716029656726,-0.1438184457052382,-0.033132485962674645,0.03426573426573425,0.05289879931389362,-0.11068595974256354,1.0
within_checkpoint,step0,162,0.0,0.0,-0.006272303499555614,-0.0686247893644686,-0.06235248586491299,-0.39556669745348993,-0.14757950263953695,-0.025042881646655236,0.018503760390552827,-0.24798719481395298,1.0
within_checkpoint,step143000,162,0.0,0.0,-0.00030672829926680717,-0.002154370079678996,-0.0018476417804121892,-0.35281699432642816,-0.043673307824251224,0.11050270484232735,0.1593719488059108,-0.30914368650217694,1.0
final_metric_transfer,step0,162,0.1509433962264151,0.11375291375291376,0.0005771540401646702,-0.0006979642613533007,-0.0012751183015179705,-0.034701147908695086,-0.003070685746500498,0.048977437656682936,0.0628631745612877,-0.03163046216219459,0.84
final_metric_transfer,step143000,162,0.0,0.0,-0.00030672829926680717,-0.002154370079678996,-0.0018476417804121892,-0.35281699432642816,-0.043673307824251224,0.11050270484232735,0.1593719488059108,-0.30914368650217694,1.0
within_checkpoint,step0,163,0.18867924528301888,0.16808688387635756,56603.77231063767,56603.820363227205,0.048052589534850865,0.07217310990895898,0.053118598573144035,0.08534107402031929,0.09911861723182476,0.01905451133581494,0.17
within_checkpoint,step143000,163,0.07547169811320754,0.07619047619047618,56603.77342307543,56603.77306905229,-0.00035402312800599856,0.12851299643752478,0.00991442329349705,0.12194220873466154,0.15798126401899978,0.11859857314402773,0.05
final_metric_transfer,step0,163,0.1320754716981132,0.10607012035583464,56603.774243644264,56603.77196739833,-0.0022762459363918778,-0.16347803140255973,-0.05979040970464641,0.012943660113471431,0.02814619342921229,-0.10368762169791332,0.99
final_metric_transfer,step143000,163,0.07547169811320754,0.07619047619047618,56603.77342307543,56603.77306905229,-0.00035402312800599856,0.12851299643752478,0.00991442329349705,0.12194220873466154,0.15798126401899978,0.11859857314402773,0.05
within_checkpoint,step0,164,0.07547169811320754,0.08791208791208792,15723.262126341291,15723.204924000906,-0.0572023403954278,-0.37471962000263886,-0.13325629963708863,-0.01717904736772663,0.027560364164137693,-0.24146332036555024,1.0
within_checkpoint,step143000,164,0.07547169811320754,0.08791208791208792,15723.270181910011,15723.265585131088,-0.004596778920546825,-0.37524739411531866,-0.0877091271602421,0.0888507718696397,0.12432246998284732,-0.28753826695507656,1.0
final_metric_transfer,step0,164,0.11320754716981132,0.05454545454545455,15723.270635815095,15723.26894706018,-0.0016887549155962464,0.04763161366934951,0.002313676413161835,0.04782952896160444,0.05887584113999206,0.04531793725618768,0.07
final_metric_transfer,step143000,164,0.07547169811320754,0.08791208791208792,15723.270181910011,15723.265585131088,-0.004596778920546825,-0.37524739411531866,-0.0877091271602421,0.0888507718696397,0.12432246998284732,-0.28753826695507656,1.0
within_checkpoint,step0,165,0.05660377358490566,0.06746031746031746,-0.007897935048491634,-0.06738907330352913,-0.05949113825503748,-0.40981659849584384,-0.16549450168661148,-0.047829528961604424,0.008257025992874926,-0.24432209680923236,1.0
within_checkpoint,step143000,165,0.1320754716981132,0.12653061224489795,-0.000657019057071576,-0.003140798110994512,-0.002483779053922936,-0.28724106082596645,-0.02900891751663622,0.10113471434226134,0.16005541628183131,-0.25823214330933025,1.0
final_metric_transfer,step0,165,0.20754716981132076,0.16841888270459698,-0.0004458420188595472,4.8593836753324887e-05,0.0004944358556128717,0.0069930069930069965,0.028487807218510474,0.07399393059770418,0.08495052117693626,-0.02149480022550348,0.8
final_metric_transfer,step143000,165,0.1320754716981132,0.12653061224489795,-0.000657019057071576,-0.003140798110994512,-0.002483779053922936,-0.28724106082596645,-0.02900891751663622,0.10113471434226134,0.16005541628183131,-0.25823214330933025,1.0
within_checkpoint,step0,166,0.1320754716981132,0.1098901098901099,12578.627515170514,12578.638906156471,0.011390985966472188,-0.1804987465364824,-0.04970006170692275,0.02860535690724366,0.052415886000791646,-0.13079868482955964,1.0
within_checkpoint,step143000,166,0.1320754716981132,0.11562350692785475,12578.617883736584,12578.616712297493,-0.0011714390954859735,0.002638870563398871,-0.00132609909625347,0.02613801293046576,0.028980076527246316,0.003964969659652341,0.42
final_metric_transfer,step0,166,0.16981132075471697,0.0788831661696937,12578.615952477798,12578.618348142234,0.0023956644278785937,0.24647051062145403,0.040915821361790485,0.17431059506531205,0.19612086027180362,0.20555468925966355,0.01
final_metric_transfer,step143000,166,0.1320754716981132,0.11562350692785475,12578.617883736584,12578.616712297493,-0.0011714390954859735,0.002638870563398871,-0.00132609909625347,0.02613801293046576,0.028980076527246316,0.003964969659652341,0.42
within_checkpoint,step0,167,0.07547169811320754,0.09523809523809523,-0.0075139149218447525,-0.03410150611934336,-0.026587591197498612,-0.2597968069666183,-0.10129531227301382,-0.024040110832563667,-0.0012033249769100322,-0.15850149469360447,1.0
within_checkpoint,step143000,167,0.07547169811320754,0.07142857142857142,-0.00016138753796445456,-0.0024848702811815513,-0.0023234827432170972,-0.22826230373400186,-0.01836547291092746,0.11549017020715133,0.15807626335928215,-0.2098968308230744,1.0
final_metric_transfer,step0,167,0.1509433962264151,0.06984126984126984,0.0011957452465992155,0.00012989075655524943,-0.0010658544900439657,0.02955535031006729,-0.0138287479625387,0.04569204380525134,0.06297136825438707,0.04338409827260599,0.16
final_metric_transfer,step143000,167,0.07547169811320754,0.07142857142857142,-0.00016138753796445456,-0.0024848702811815513,-0.0023234827432170972,-0.22826230373400186,-0.01836547291092746,0.11549017020715133,0.15807626335928215,-0.2098968308230744,1.0
within_checkpoint,step0,168,0.11320754716981132,0.10476190476190476,0.004257501844207392,-0.018895201791688482,-0.023152703635895878,-0.21269296740994853,-0.11728313615106067,-0.06028499802084707,-0.055785723710252096,-0.09540983125888786,1.0
within_checkpoint,step143000,168,0.1509433962264151,0.12063492063492064,-0.00038755942362366565,-2.5383695331804603e-05,0.0003621757282918618,-0.1603113867264811,-0.010376892023547258,0.06990368122443587,0.10115582530676867,-0.14993449470293385,1.0
final_metric_transfer,step0,168,0.16981132075471697,0.07466986794717888,0.0019390516928547393,0.00414131487247767,0.0022022631796229297,0.09407573558516955,0.025947561110511372,0.08848132999076395,0.10885077186963969,0.06812817447465817,0.05
final_metric_transfer,step143000,168,0.1509433962264151,0.12063492063492064,-0.00038755942362366565,-2.5383695331804603e-05,0.0003621757282918618,-0.1603113867264811,-0.010376892023547258,0.06990368122443587,0.10115582530676867,-0.14993449470293385,1.0
within_checkpoint,step0,169,0.09433962264150944,0.12987012987012986,0.0018206109963284597,-0.04979801201752437,-0.051618623013852845,-0.2871091172977966,-0.12881953190701045,-0.05114131151867001,-0.01385934819897089,-0.15828958539078614,1.0
within_checkpoint,step143000,169,0.05660377358490566,0.061224489795918366,0.0018060276242973993,-0.00236736299166244,-0.0041733906159598395,-0.32642828869243967,-0.05871487003562475,0.07676474468927294,0.13180102915951963,-0.2677134186568149,1.0
final_metric_transfer,step0,169,0.16981132075471697,0.09779911964785915,0.00233087830269993,0.0004537571421020703,-0.0018771211605978597,-0.037076131415754054,-0.01415394211277573,0.017825570655759328,0.02516426969257155,-0.022922189302978326,0.86
final_metric_transfer,step143000,169,0.05660377358490566,0.061224489795918366,0.0018060276242973993,-0.00236736299166244,-0.0041733906159598395,-0.32642828869243967,-0.05871487003562475,0.07676474468927294,0.13180102915951963,-0.2677134186568149,1.0
within_checkpoint,step0,170,0.2641509433962264,0.28505612035023803,-9433.951331661727,-9433.882420144042,0.06891151768655338,-0.014645731626863724,-0.0016552915352229238,0.04508510357566961,0.046974534899063204,-0.012990440091640802,0.68
within_checkpoint,step143000,170,0.32075471698113206,0.30082348728965275,-9433.962826184239,-9433.958980359283,0.0038458249534778026,0.09262435677530018,0.01953697150952725,0.07723974139068478,0.08358094735453221,0.07308738526577292,0.02
final_metric_transfer,step0,170,0.1509433962264151,0.09122278687496078,-9433.962707457853,-9433.960582879956,0.002124577895945062,0.14474205040242774,0.0362858030096452,0.11490961868320354,0.1417179047367726,0.10845624739278253,0.02
final_metric_transfer,step143000,170,0.32075471698113206,0.30082348728965275,-9433.962826184239,-9433.958980359283,0.0038458249534778026,0.09262435677530018,0.01953697150952725,0.07723974139068478,0.08358094735453221,0.07308738526577292,0.02
within_checkpoint,step0,171,0.07547169811320754,0.05714285714285715,-0.0009710439355451409,-0.047055528792888324,-0.046084484857343185,-0.47935083784140375,-0.18399458365153046,-0.03867264810661037,-0.008011611030479225,-0.2953562541898733,1.0
within_checkpoint,step143000,171,0.03773584905660377,0.031746031746031744,-0.0002457225798865165,-0.005360948887312229,-0.005115226307425713,-0.40189998680564726,-0.0715027301648228,0.1363900250692702,0.19661169019659586,-0.3303972566408245,1.0
final_metric_transfer,step0,171,0.16981132075471697,0.04945054945054945,0.002198313048156885,0.002869923690085067,0.0006716106419281816,0.13906847869112018,0.06540267432205683,0.12178387650085755,0.14014777675155032,0.07366580436906335,0.03
final_metric_transfer,step143000,171,0.03773584905660377,0.031746031746031744,-0.0002457225798865165,-0.005360948887312229,-0.005115226307425713,-0.40189998680564726,-0.0715027301648228,0.1363900250692702,0.19661169019659586,-0.3303972566408245,1.0
within_checkpoint,step0,172,0.32075471698113206,0.23741496598639453,-0.0004537509412512982,0.04096317451202093,0.041416925453272246,0.07428420635967806,0.06579717214365585,0.1059506531204644,0.11679377226547034,0.008487034216022205,0.39
within_checkpoint,step143000,172,0.24528301886792453,0.21626984126984125,0.0007774782207620537,0.007773370393442918,0.006995892172680864,0.14144346219817916,0.03513562861761833,0.12529357435017807,0.1383269560628051,0.10630783358056084,0.02
final_metric_transfer,step0,172,0.16981132075471697,0.08071498394079038,0.0026126533770249186,-0.0004414158521561668,-0.0030540692291810855,-0.10727008840216387,-0.052249637155297526,-0.009367990500065985,-0.003889695210449945,-0.055020451246866345,0.94
final_metric_transfer,step143000,172,0.24528301886792453,0.21626984126984125,0.0007774782207620537,0.007773370393442918,0.006995892172680864,0.14144346219817916,0.03513562861761833,0.12529357435017807,0.1383269560628051,0.10630783358056084,0.02
within_checkpoint,step0,173,0.1320754716981132,0.11260504201680674,-9433.971682231473,-9433.988157409956,-0.016475178483829095,-0.19158200290275765,-0.060339508023899105,0.013220741522628315,0.03826890091041027,-0.13124249487885853,1.0
within_checkpoint,step143000,173,0.11320754716981132,0.1173469387755102,-9433.965301205311,-9433.961694194113,0.0036070111862903324,0.08497163214144347,0.040501332096529355,0.09082992479218889,0.10867396754189201,0.04447030004491412,0.09
final_metric_transfer,step0,173,0.1509433962264151,0.08442728442728442,-9433.962015574572,-9433.962547921119,-0.0005323465513196562,-0.158200290275762,-0.01548270673485082,0.05746140651801026,0.0832115054756564,-0.14271758354091116,1.0
final_metric_transfer,step143000,173,0.11320754716981132,0.1173469387755102,-9433.965301205311,-9433.961694194113,0.0036070111862903324,0.08497163214144347,0.040501332096529355,0.09082992479218889,0.10867396754189201,0.04447030004491412,0.09
within_checkpoint,step0,174,0.11320754716981132,0.12653061224489795,-0.003958121618227068,0.00786034388726325,0.011818465505490318,-0.07217310990895894,-0.015116196934378755,0.058741258741258746,0.06683467475920295,-0.05705691297458018,0.89
within_checkpoint,step143000,174,0.22641509433962265,0.22055137844611528,-0.0017193374961252293,0.0009340317022366008,0.00265336919836183,0.10344372608523554,0.005135135495341327,0.06412455469059239,0.08114263095395167,0.09830859058989422,0.01
final_metric_transfer,step0,174,0.11320754716981132,0.04395604395604396,-0.0028731548304672446,-0.0029526617013671103,-7.950687089986627e-05,-0.021506795091700753,-0.010783384711343543,0.03125742182345956,0.040387913972819614,-0.01072341038035721,0.67
final_metric_transfer,step143000,174,0.22641509433962265,0.22055137844611528,-0.0017193374961252293,0.0009340317022366008,0.00265336919836183,0.10344372608523554,0.005135135495341327,0.06412455469059239,0.08114263095395167,0.09830859058989422,0.01
within_checkpoint,step0,175,0.0,0.0,-0.005324614028215633,-0.06349471859982764,-0.058170104571611994,-0.4108721467212033,-0.13244864531313932,5.277741126796264e-05,0.05275630030347003,-0.278423501408064,1.0
within_checkpoint,step143000,175,0.0,0.0,0.00024991341468494105,-0.004877193150516297,-0.005127106565201238,-0.2879007784668163,-0.03607922475847004,0.10947354532260183,0.1574666842591371,-0.25182155370834625,1.0
final_metric_transfer,step0,175,0.09433962264150944,0.02915451895043732,-0.0011809162139792579,0.0015308241862870625,0.0027117404002663208,0.16875577252935745,0.07523579907799463,0.1724897743765667,0.1967621058187096,0.09351997345136281,0.08
final_metric_transfer,step143000,175,0.0,0.0,0.00024991341468494105,-0.004877193150516297,-0.005127106565201238,-0.2879007784668163,-0.03607922475847004,0.10947354532260183,0.1574666842591371,-0.25182155370834625,1.0
within_checkpoint,step0,176,0.07547169811320754,0.07256235827664399,-0.0017097766675284254,-0.032888376510393766,-0.031178599837148973,-0.327879667502309,-0.11308360021910621,-0.006227734529621352,0.017683071645335665,-0.2147960672832028,1.0
within_checkpoint,step143000,176,0.0,0.0,0.0006124162065678679,-0.0022040661081227995,-0.0028164823200692384,-0.11624224831772,-0.03149851863402464,0.026890091041034427,0.043723446364955794,-0.08474372968369535,0.99
final_metric_transfer,step0,176,0.16981132075471697,0.10941306755260242,0.0004455798909715627,0.000947721120974195,0.0005021412232818389,0.04710383955666976,0.010188972453123397,0.04259137089325768,0.0487425781765404,0.03691486710354636,0.03
final_metric_transfer,step143000,176,0.0,0.0,0.0006124162065678679,-0.0022040661081227995,-0.0028164823200692384,-0.11624224831772,-0.03149851863402464,0.026890091041034427,0.043723446364955794,-0.08474372968369535,0.99
within_checkpoint,step0,177,0.20754716981132076,0.25,0.012884038051933281,0.10125566259881572,0.08837162454688242,0.32787966750230907,0.12762137805019452,0.24194484760522492,0.27813695738224037,0.20025828945211455,0.01
within_checkpoint,step143000,177,0.22641509433962265,0.22084974340613442,-0.0010673631674658999,0.005064700829053788,0.006132063996519689,0.2231165061353741,0.06963019827513825,0.16403219422087345,0.18195540308747854,0.15348630786023584,0.01
final_metric_transfer,step0,177,0.24528301886792453,0.17448979591836736,0.0011323474762182136,-0.0005715821667043975,-0.0017039296429226108,-0.16202665259269033,-0.03297521993919936,0.047433698377094595,0.05361393323657473,-0.12905143265349098,1.0
final_metric_transfer,step143000,177,0.22641509433962265,0.22084974340613442,-0.0010673631674658999,0.005064700829053788,0.006132063996519689,0.2231165061353741,0.06963019827513825,0.16403219422087345,0.18195540308747854,0.15348630786023584,0.01
within_checkpoint,step0,178,0.20754716981132076,0.1952380952380952,0.001066024570834905,0.05737930035668403,0.05631327579527118,0.13194352816994323,0.0989829686227628,0.16485024409552707,0.18031666446760783,0.032960559547180426,0.21
within_checkpoint,step143000,178,0.33962264150943394,0.3250517598343685,-0.001329531747702362,0.006100473489983371,0.0074300052436741,0.12917271407837444,9.196064084571958e-05,0.07507586752869769,0.10059110700620122,0.12908075343752873,0.02
final_metric_transfer,step0,178,0.09433962264150944,0.060753532182103616,-0.001190910148268138,8.524433824646767e-06,0.0011994345789914467,0.11413115186700092,0.028927618979076957,0.08970840480274442,0.10196068082860535,0.08520353288792396,0.01
final_metric_transfer,step143000,178,0.33962264150943394,0.3250517598343685,-0.001329531747702362,0.006100473489983371,0.0074300052436741,0.12917271407837444,9.196064084571958e-05,0.07507586752869769,0.10059110700620122,0.12908075343752873,0.02
within_checkpoint,step0,179,0.18867924528301888,0.15,0.0017809748242922081,0.049188529639728924,0.04740755481543671,0.022166512732550464,0.007326197720708871,0.044385802876368896,0.052096582662620364,0.014840315011841593,0.25
within_checkpoint,step143000,179,0.18867924528301888,0.15873015873015875,-8.55644989772662e-06,0.003499511148842316,0.003508067598740043,0.14263095395170866,-0.013443579481315332,0.07895500725689396,0.11498878480010546,0.156074533433024,0.01
final_metric_transfer,step0,179,0.05660377358490566,0.02659644502962475,-0.0009777220420631352,-0.0025118926924390206,-0.0015341706503758847,-0.09170075207811057,-0.024378899164490934,0.038039319171394644,0.04335136561551656,-0.06732185291361964,0.98
final_metric_transfer,step143000,179,0.18867924528301888,0.15873015873015875,-8.55644989772662e-06,0.003499511148842316,0.003508067598740043,0.14263095395170866,-0.013443579481315332,0.07895500725689396,0.11498878480010546,0.156074533433024,0.01
within_checkpoint,step0,180,0.1509433962264151,0.14648526077097504,-0.008736263652428593,0.03239480427340972,0.04113106792583831,0.07217310990895898,0.05218966282431119,0.08392927826890093,0.09033117825570652,0.019983447084647783,0.15
within_checkpoint,step143000,180,0.20754716981132076,0.1799628942486085,0.0015055568621498412,0.001845026632176321,0.00033946977002647944,0.11426309539517086,0.011249851730126171,0.08385011215199892,0.11130492149360074,0.10301324366504469,0.02
final_metric_transfer,step0,180,0.07547169811320754,0.05546834118262689,-0.0005515004792399606,-0.0006281852884476891,-7.668480920772901e-05,-0.033249769098825696,0.014331199579913129,0.05261907903417336,0.06087874389761181,-0.04758096867873882,1.0
final_metric_transfer,step143000,180,0.20754716981132076,0.1799628942486085,0.0015055568621498412,0.001845026632176321,0.00033946977002647944,0.11426309539517086,0.011249851730126171,0.08385011215199892,0.11130492149360074,0.10301324366504469,0.02
within_checkpoint,step0,181,0.1509433962264151,0.17063492063492064,0.004612883689504008,-0.008856355429741473,-0.013469239119245482,-0.30769230769230776,-0.14460877411134704,-0.06091832695606286,-0.03148172582134859,-0.16308353358096073,1.0
within_checkpoint,step143000,181,0.1509433962264151,0.17063492063492064,-0.0013270748335592127,-0.0031194410985693325,-0.0017923662650101192,-0.28394247262171796,-0.053750328192866785,0.07202797202797201,0.11269560628051177,-0.23019214442885116,1.0
final_metric_transfer,step0,181,0.11320754716981132,0.07738095238095237,-0.0007674752332799495,0.00026012045065819644,0.0010275956839381462,0.06412455469059244,-0.003799707058712202,0.08516954743369833,0.10960548885077187,0.06792426174930465,0.15
final_metric_transfer,step143000,181,0.1509433962264151,0.17063492063492064,-0.0013270748335592127,-0.0031194410985693325,-0.0017923662650101192,-0.28394247262171796,-0.053750328192866785,0.07202797202797201,0.11269560628051177,-0.23019214442885116,1.0
within_checkpoint,step0,182,0.16981132075471697,0.16832579185520363,12578.605762241978,12578.58978108164,-0.015981160332522285,-0.2545190658398205,-0.1084135989796367,-0.03219422087346617,-0.0023195672252276393,-0.14610546686018377,1.0
within_checkpoint,step143000,182,0.18867924528301888,0.16433239962651727,12578.61569130215,12578.615332717676,-0.0003585844700781616,-0.1997625016492941,-0.05277208021633408,0.03606016624884549,0.07010423538725424,-0.14699042143296,0.98
