task,representation,null_index,future_alignment,leave_one_out_alignment
lexical_category,norm_only_fixed_direction,71,0.9830384254455566,0.9841915965080261
lexical_category,norm_only_fixed_direction,72,0.9830295443534851,0.9841844439506531
lexical_category,norm_only_fixed_direction,73,0.9830303192138672,0.9841848611831665
lexical_category,norm_only_fixed_direction,74,0.9830276966094971,0.984183669090271
lexical_category,norm_only_fixed_direction,75,0.9830390810966492,0.9841907024383545
lexical_category,norm_only_fixed_direction,76,0.9830260872840881,0.9841821789741516
lexical_category,norm_only_fixed_direction,77,0.9830297231674194,0.9841846227645874
lexical_category,norm_only_fixed_direction,78,0.9830236434936523,0.9841800332069397
lexical_category,norm_only_fixed_direction,79,0.9830231666564941,0.9841800332069397
lexical_category,norm_only_fixed_direction,80,0.983025312423706,0.9841812252998352
lexical_category,norm_only_fixed_direction,81,0.9830276370048523,0.9841832518577576
lexical_category,norm_only_fixed_direction,82,0.9830285906791687,0.9841819405555725
lexical_category,norm_only_fixed_direction,83,0.9830238819122314,0.9841799736022949
lexical_category,norm_only_fixed_direction,84,0.9830245971679688,0.9841793775558472
lexical_category,norm_only_fixed_direction,85,0.9830226302146912,0.9841788411140442
lexical_category,norm_only_fixed_direction,86,0.9830256104469299,0.9841815829277039
lexical_category,norm_only_fixed_direction,87,0.9830238819122314,0.9841797351837158
lexical_category,norm_only_fixed_direction,88,0.9830269813537598,0.9841824173927307
lexical_category,norm_only_fixed_direction,89,0.9830179214477539,0.9841743111610413
lexical_category,norm_only_fixed_direction,90,0.9830263257026672,0.984181821346283
lexical_category,norm_only_fixed_direction,91,0.9830247759819031,0.9841816425323486
lexical_category,norm_only_fixed_direction,92,0.9830318689346313,0.9841841459274292
lexical_category,norm_only_fixed_direction,93,0.9830329418182373,0.9841859936714172
lexical_category,norm_only_fixed_direction,94,0.9830278754234314,0.9841832518577576
lexical_category,norm_only_fixed_direction,95,0.9830255508422852,0.9841794371604919
lexical_category,norm_only_fixed_direction,96,0.9830240607261658,0.9841808080673218
lexical_category,norm_only_fixed_direction,97,0.9830287098884583,0.9841838479042053
lexical_category,norm_only_fixed_direction,98,0.9830304384231567,0.9841863512992859
lexical_category,norm_only_fixed_direction,99,0.9830266237258911,0.9841797947883606
lexical_category,norm_only_fixed_direction,100,0.9830412268638611,0.9841943979263306
lexical_category,norm_only_fixed_direction,101,0.9830219149589539,0.9841787815093994
lexical_category,norm_only_fixed_direction,102,0.9830271601676941,0.984180748462677
lexical_category,norm_only_fixed_direction,103,0.9830269813537598,0.9841820597648621
lexical_category,norm_only_fixed_direction,104,0.9830261468887329,0.9841808080673218
lexical_category,norm_only_fixed_direction,105,0.9830278158187866,0.9841839671134949
lexical_category,norm_only_fixed_direction,106,0.983028769493103,0.9841831922531128
lexical_category,norm_only_fixed_direction,107,0.9830249547958374,0.9841798543930054
lexical_category,norm_only_fixed_direction,108,0.9830255508422852,0.9841809868812561
lexical_category,norm_only_fixed_direction,109,0.9830293655395508,0.984182596206665
lexical_category,norm_only_fixed_direction,110,0.9830293655395508,0.9841830730438232
lexical_category,norm_only_fixed_direction,111,0.983035147190094,0.9841880202293396
lexical_category,norm_only_fixed_direction,112,0.9830260872840881,0.9841810464859009
lexical_category,norm_only_fixed_direction,113,0.9830338954925537,0.9841874837875366
lexical_category,norm_only_fixed_direction,114,0.9830307960510254,0.9841844439506531
lexical_category,norm_only_fixed_direction,115,0.9830368757247925,0.9841910004615784
lexical_category,norm_only_fixed_direction,116,0.9830303192138672,0.9841863512992859
lexical_category,norm_only_fixed_direction,117,0.983027458190918,0.9841837882995605
lexical_category,norm_only_fixed_direction,118,0.9830179810523987,0.984174370765686
lexical_category,norm_only_fixed_direction,119,0.9830256104469299,0.9841798543930054
lexical_category,norm_only_fixed_direction,120,0.9830202460289001,0.9841772317886353
lexical_category,norm_only_fixed_direction,121,0.9830245971679688,0.9841805696487427
lexical_category,norm_only_fixed_direction,122,0.9830141067504883,0.9841722249984741
lexical_category,norm_only_fixed_direction,123,0.9830231666564941,0.9841776490211487
lexical_category,norm_only_fixed_direction,124,0.9830167889595032,0.9841751456260681
lexical_category,norm_only_fixed_direction,125,0.9830362200737,0.9841878414154053
lexical_category,norm_only_fixed_direction,126,0.9830235242843628,0.984178364276886
lexical_category,norm_only_fixed_direction,127,0.9830256104469299,0.9841804504394531
lexical_category,norm_only_fixed_direction,128,0.983024537563324,0.984180212020874
lexical_category,norm_only_fixed_direction,129,0.9830346703529358,0.9841878414154053
lexical_category,norm_only_fixed_direction,130,0.9830167889595032,0.9841739535331726
lexical_category,norm_only_fixed_direction,131,0.9830343127250671,0.9841870665550232
lexical_category,norm_only_fixed_direction,132,0.9830228090286255,0.9841805696487427
lexical_category,norm_only_fixed_direction,133,0.9830293655395508,0.9841851592063904
lexical_category,norm_only_fixed_direction,134,0.9830171465873718,0.9841741919517517
lexical_category,norm_only_fixed_direction,135,0.9830256104469299,0.9841810464859009
lexical_category,norm_only_fixed_direction,136,0.9830297231674194,0.9841831922531128
lexical_category,norm_only_fixed_direction,137,0.9830347895622253,0.9841881990432739
lexical_category,norm_only_fixed_direction,138,0.9830255508422852,0.984181821346283
lexical_category,norm_only_fixed_direction,139,0.9830188751220703,0.9841753244400024
lexical_category,norm_only_fixed_direction,140,0.9830242395401001,0.9841788411140442
lexical_category,norm_only_fixed_direction,141,0.983020007610321,0.984176516532898
lexical_category,norm_only_fixed_direction,142,0.9830262660980225,0.9841824173927307
lexical_category,norm_only_fixed_direction,143,0.9830297827720642,0.984184205532074
lexical_category,norm_only_fixed_direction,144,0.9830324053764343,0.984188973903656
lexical_category,norm_only_fixed_direction,145,0.9830223321914673,0.9841789603233337
lexical_category,norm_only_fixed_direction,146,0.983025074005127,0.9841797351837158
lexical_category,norm_only_fixed_direction,147,0.9830291271209717,0.9841830730438232
lexical_category,norm_only_fixed_direction,148,0.9830333590507507,0.984188973903656
lexical_category,norm_only_fixed_direction,149,0.9830265045166016,0.9841819405555725
lexical_category,norm_only_fixed_direction,150,0.9830241799354553,0.984178364276886
lexical_category,norm_only_fixed_direction,151,0.9830200672149658,0.9841763377189636
lexical_category,norm_only_fixed_direction,152,0.9830238819122314,0.9841800332069397
lexical_category,norm_only_fixed_direction,153,0.9830257892608643,0.9841797351837158
lexical_category,norm_only_fixed_direction,154,0.9830262660980225,0.9841810464859009
lexical_category,norm_only_fixed_direction,155,0.983031153678894,0.9841852188110352
lexical_category,norm_only_fixed_direction,156,0.9830320477485657,0.9841867685317993
lexical_category,norm_only_fixed_direction,157,0.9830278158187866,0.9841844439506531
lexical_category,norm_only_fixed_direction,158,0.9830293655395508,0.9841836094856262
lexical_category,norm_only_fixed_direction,159,0.9830191731452942,0.9841761589050293
lexical_category,norm_only_fixed_direction,160,0.9830148220062256,0.9841723442077637
lexical_category,norm_only_fixed_direction,161,0.9830276966094971,0.9841830730438232
lexical_category,norm_only_fixed_direction,162,0.9830304384231567,0.9841845631599426
lexical_category,norm_only_fixed_direction,163,0.9830309748649597,0.9841838479042053
lexical_category,norm_only_fixed_direction,164,0.9830412268638611,0.9841926097869873
lexical_category,norm_only_fixed_direction,165,0.9830342531204224,0.9841870665550232
lexical_category,norm_only_fixed_direction,166,0.9830284118652344,0.984182596206665
lexical_category,norm_only_fixed_direction,167,0.9830143451690674,0.9841741323471069
lexical_category,norm_only_fixed_direction,168,0.9830202460289001,0.9841776490211487
lexical_category,norm_only_fixed_direction,169,0.9830206036567688,0.9841775298118591
lexical_category,norm_only_fixed_direction,170,0.9830029010772705,0.9841634631156921
lexical_category,norm_only_fixed_direction,171,0.9830344319343567,0.9841887950897217
lexical_category,norm_only_fixed_direction,172,0.9830307960510254,0.9841836094856262
lexical_category,norm_only_fixed_direction,173,0.9830278754234314,0.9841815829277039
lexical_category,norm_only_fixed_direction,174,0.9830175042152405,0.9841739535331726
lexical_category,norm_only_fixed_direction,175,0.9830328822135925,0.9841874837875366
lexical_category,norm_only_fixed_direction,176,0.9830136299133301,0.9841732978820801
lexical_category,norm_only_fixed_direction,177,0.9830338954925537,0.9841866493225098
lexical_category,norm_only_fixed_direction,178,0.9830247759819031,0.9841803908348083
lexical_category,norm_only_fixed_direction,179,0.9830302596092224,0.9841842651367188
lexical_category,norm_only_fixed_direction,180,0.9830304384231567,0.9841846227645874
lexical_category,norm_only_fixed_direction,181,0.9830214977264404,0.9841776490211487
lexical_category,norm_only_fixed_direction,182,0.9830312728881836,0.9841852784156799
lexical_category,norm_only_fixed_direction,183,0.983031153678894,0.9841856360435486
lexical_category,norm_only_fixed_direction,184,0.9830268025398254,0.9841822385787964
lexical_category,norm_only_fixed_direction,185,0.9830278754234314,0.9841820597648621
lexical_category,norm_only_fixed_direction,186,0.9830264449119568,0.9841827750205994
lexical_category,norm_only_fixed_direction,187,0.9830309748649597,0.9841838479042053
lexical_category,norm_only_fixed_direction,188,0.9830318093299866,0.9841867685317993
lexical_category,norm_only_fixed_direction,189,0.9830325841903687,0.9841864109039307
lexical_category,norm_only_fixed_direction,190,0.983028769493103,0.984184741973877
lexical_category,norm_only_fixed_direction,191,0.9830344319343567,0.9841873645782471
lexical_category,norm_only_fixed_direction,192,0.9830204248428345,0.9841777682304382
lexical_category,norm_only_fixed_direction,193,0.9830276966094971,0.9841823577880859
lexical_category,norm_only_fixed_direction,194,0.9830266833305359,0.9841813445091248
lexical_category,norm_only_fixed_direction,195,0.9830233454704285,0.9841797351837158
lexical_category,norm_only_fixed_direction,196,0.983031153678894,0.9841848611831665
lexical_category,norm_only_fixed_direction,197,0.9830306172370911,0.9841844439506531
lexical_category,norm_only_fixed_direction,198,0.9830131530761719,0.9841724038124084
arithmetic_addition,direction_only,0,-0.2106623500585556,-0.34889593720436096
arithmetic_addition,direction_only,1,-0.21077555418014526,-0.3491224944591522
arithmetic_addition,direction_only,2,-0.21049608290195465,-0.3486715853214264
arithmetic_addition,direction_only,3,-0.21050295233726501,-0.34865936636924744
arithmetic_addition,direction_only,4,-0.21074949204921722,-0.34905412793159485
arithmetic_addition,direction_only,5,-0.21067115664482117,-0.3488199710845947
arithmetic_addition,direction_only,6,-0.2105681598186493,-0.34872111678123474
arithmetic_addition,direction_only,7,-0.21080493927001953,-0.3491080403327942
arithmetic_addition,direction_only,8,-0.21067938208580017,-0.3488891124725342
arithmetic_addition,direction_only,9,-0.21060062944889069,-0.3486613929271698
arithmetic_addition,direction_only,10,-0.21064072847366333,-0.3490018844604492
arithmetic_addition,direction_only,11,-0.21065780520439148,-0.34895578026771545
arithmetic_addition,direction_only,12,-0.21065649390220642,-0.34891700744628906
arithmetic_addition,direction_only,13,-0.210769385099411,-0.34899741411209106
arithmetic_addition,direction_only,14,-0.21069449186325073,-0.34896329045295715
arithmetic_addition,direction_only,15,-0.2107849419116974,-0.3490365445613861
arithmetic_addition,direction_only,16,-0.21069703996181488,-0.3489377498626709
arithmetic_addition,direction_only,17,-0.21075975894927979,-0.34902703762054443
arithmetic_addition,direction_only,18,-0.2106388509273529,-0.34880492091178894
arithmetic_addition,direction_only,19,-0.2104017436504364,-0.34846031665802
arithmetic_addition,direction_only,20,-0.21072225272655487,-0.34895119071006775
arithmetic_addition,direction_only,21,-0.21085599064826965,-0.34925180673599243
arithmetic_addition,direction_only,22,-0.2105666846036911,-0.3486369848251343
arithmetic_addition,direction_only,23,-0.2106354683637619,-0.3487844467163086
arithmetic_addition,direction_only,24,-0.2106529027223587,-0.3488177955150604
arithmetic_addition,direction_only,25,-0.21035626530647278,-0.34841474890708923
arithmetic_addition,direction_only,26,-0.21080994606018066,-0.3491198718547821
arithmetic_addition,direction_only,27,-0.21043160557746887,-0.3485530912876129
arithmetic_addition,direction_only,28,-0.21050089597702026,-0.34870249032974243
arithmetic_addition,direction_only,29,-0.21082310378551483,-0.3492090404033661
arithmetic_addition,direction_only,30,-0.2107285112142563,-0.34898242354393005
arithmetic_addition,direction_only,31,-0.21083754301071167,-0.34922918677330017
arithmetic_addition,direction_only,32,-0.21057237684726715,-0.3487837314605713
arithmetic_addition,direction_only,33,-0.21062320470809937,-0.34883975982666016
arithmetic_addition,direction_only,34,-0.2108231782913208,-0.3491787612438202
arithmetic_addition,direction_only,35,-0.21059498190879822,-0.34876254200935364
arithmetic_addition,direction_only,36,-0.21066917479038239,-0.34884950518608093
arithmetic_addition,direction_only,37,-0.2105375975370407,-0.3486438989639282
arithmetic_addition,direction_only,38,-0.21069273352622986,-0.34894663095474243
arithmetic_addition,direction_only,39,-0.21078428626060486,-0.3490728437900543
arithmetic_addition,direction_only,40,-0.21080271899700165,-0.3491060435771942
arithmetic_addition,direction_only,41,-0.2108653038740158,-0.34919077157974243
arithmetic_addition,direction_only,42,-0.21069608628749847,-0.34899136424064636
arithmetic_addition,direction_only,43,-0.21073895692825317,-0.34902167320251465
arithmetic_addition,direction_only,44,-0.21068264544010162,-0.3489374816417694
arithmetic_addition,direction_only,45,-0.21071657538414001,-0.34900975227355957
arithmetic_addition,direction_only,46,-0.21072442829608917,-0.3489285111427307
arithmetic_addition,direction_only,47,-0.21082669496536255,-0.3491780161857605
arithmetic_addition,direction_only,48,-0.21079930663108826,-0.3491643965244293
arithmetic_addition,direction_only,49,-0.2107798457145691,-0.34898367524147034
arithmetic_addition,direction_only,50,-0.21057046949863434,-0.34872016310691833
arithmetic_addition,direction_only,51,-0.2106695920228958,-0.3489580750465393
arithmetic_addition,direction_only,52,-0.2105916440486908,-0.3487289547920227
arithmetic_addition,direction_only,53,-0.21069630980491638,-0.3490630090236664
arithmetic_addition,direction_only,54,-0.21045401692390442,-0.34859615564346313
arithmetic_addition,direction_only,55,-0.21097590029239655,-0.3494536876678467
arithmetic_addition,direction_only,56,-0.2105817198753357,-0.3488585650920868
arithmetic_addition,direction_only,57,-0.21089418232440948,-0.34936103224754333
arithmetic_addition,direction_only,58,-0.21052546799182892,-0.348690390586853
arithmetic_addition,direction_only,59,-0.21061961352825165,-0.3487580716609955
arithmetic_addition,direction_only,60,-0.2108457237482071,-0.34921422600746155
arithmetic_addition,direction_only,61,-0.2108028084039688,-0.3491693437099457
arithmetic_addition,direction_only,62,-0.2107585370540619,-0.34899643063545227
arithmetic_addition,direction_only,63,-0.2107149362564087,-0.34898465871810913
arithmetic_addition,direction_only,64,-0.21060773730278015,-0.34869515895843506
arithmetic_addition,direction_only,65,-0.2109878957271576,-0.34931227564811707
arithmetic_addition,direction_only,66,-0.21079100668430328,-0.34905382990837097
arithmetic_addition,direction_only,67,-0.21041569113731384,-0.34846898913383484
arithmetic_addition,direction_only,68,-0.2108098715543747,-0.34917864203453064
arithmetic_addition,direction_only,69,-0.21059322357177734,-0.34871992468833923
arithmetic_addition,direction_only,70,-0.2107771784067154,-0.349013090133667
arithmetic_addition,direction_only,71,-0.2107599675655365,-0.3490353226661682
arithmetic_addition,direction_only,72,-0.2107934057712555,-0.3491578996181488
arithmetic_addition,direction_only,73,-0.21062897145748138,-0.3488803803920746
arithmetic_addition,direction_only,74,-0.21053309738636017,-0.3487512469291687
arithmetic_addition,direction_only,75,-0.21070608496665955,-0.34881868958473206
arithmetic_addition,direction_only,76,-0.21074002981185913,-0.34898489713668823
arithmetic_addition,direction_only,77,-0.2105673849582672,-0.348736435174942
arithmetic_addition,direction_only,78,-0.21073123812675476,-0.34897199273109436
arithmetic_addition,direction_only,79,-0.2106316238641739,-0.34892240166664124
arithmetic_addition,direction_only,80,-0.21070092916488647,-0.34896183013916016
arithmetic_addition,direction_only,81,-0.21062633395195007,-0.3488340675830841
arithmetic_addition,direction_only,82,-0.21052871644496918,-0.34878891706466675
arithmetic_addition,direction_only,83,-0.2107073962688446,-0.3489012122154236
arithmetic_addition,direction_only,84,-0.21067140996456146,-0.34885331988334656
arithmetic_addition,direction_only,85,-0.210656076669693,-0.34898096323013306
arithmetic_addition,direction_only,86,-0.21052265167236328,-0.34866443276405334
arithmetic_addition,direction_only,87,-0.21062378585338593,-0.34877705574035645
arithmetic_addition,direction_only,88,-0.21077147126197815,-0.3490675389766693
arithmetic_addition,direction_only,89,-0.21065251529216766,-0.3488343358039856
arithmetic_addition,direction_only,90,-0.2105252891778946,-0.3487030863761902
arithmetic_addition,direction_only,91,-0.21067874133586884,-0.3489762246608734
arithmetic_addition,direction_only,92,-0.21031521260738373,-0.3482934832572937
arithmetic_addition,direction_only,93,-0.21057943999767303,-0.34878209233283997
arithmetic_addition,direction_only,94,-0.2107483148574829,-0.34898945689201355
arithmetic_addition,direction_only,95,-0.21073955297470093,-0.34908851981163025
arithmetic_addition,direction_only,96,-0.2107098549604416,-0.3490334153175354
arithmetic_addition,direction_only,97,-0.21084889769554138,-0.3492039442062378
arithmetic_addition,direction_only,98,-0.21056708693504333,-0.3487340807914734
arithmetic_addition,direction_only,99,-0.21079622209072113,-0.3491598963737488
arithmetic_addition,direction_only,100,-0.21089911460876465,-0.3492138385772705
arithmetic_addition,direction_only,101,-0.21054822206497192,-0.34864917397499084
arithmetic_addition,direction_only,102,-0.210486501455307,-0.3486352860927582
arithmetic_addition,direction_only,103,-0.21062469482421875,-0.34880387783050537
arithmetic_addition,direction_only,104,-0.2106751948595047,-0.3488716185092926
arithmetic_addition,direction_only,105,-0.21062281727790833,-0.3488037586212158
arithmetic_addition,direction_only,106,-0.2106163501739502,-0.34880876541137695
arithmetic_addition,direction_only,107,-0.21047674119472504,-0.34862232208251953
arithmetic_addition,direction_only,108,-0.21056751906871796,-0.3487403392791748
arithmetic_addition,direction_only,109,-0.2105061411857605,-0.34863021969795227
arithmetic_addition,direction_only,110,-0.2104780673980713,-0.3486109972000122
arithmetic_addition,direction_only,111,-0.21048244833946228,-0.3486401438713074
arithmetic_addition,direction_only,112,-0.2106766551733017,-0.34890350699424744
arithmetic_addition,direction_only,113,-0.21079495549201965,-0.3490625321865082
arithmetic_addition,direction_only,114,-0.2106650322675705,-0.34892359375953674
arithmetic_addition,direction_only,115,-0.21073634922504425,-0.34902819991111755
arithmetic_addition,direction_only,116,-0.21041883528232574,-0.34854158759117126
arithmetic_addition,direction_only,117,-0.21060118079185486,-0.348671555519104
arithmetic_addition,direction_only,118,-0.2108878642320633,-0.34934645891189575
arithmetic_addition,direction_only,119,-0.21056018769741058,-0.3487021327018738
arithmetic_addition,direction_only,120,-0.2107008546590805,-0.348954439163208
arithmetic_addition,direction_only,121,-0.21061384677886963,-0.3488887846469879
arithmetic_addition,direction_only,122,-0.21047534048557281,-0.3486173450946808
arithmetic_addition,direction_only,123,-0.2106093466281891,-0.34875819087028503
arithmetic_addition,direction_only,124,-0.21081656217575073,-0.34915512800216675
arithmetic_addition,direction_only,125,-0.2106790840625763,-0.3489554524421692
arithmetic_addition,direction_only,126,-0.21076816320419312,-0.34915629029273987
arithmetic_addition,direction_only,127,-0.2106066197156906,-0.3488307297229767
arithmetic_addition,direction_only,128,-0.2106563001871109,-0.3489763140678406
arithmetic_addition,direction_only,129,-0.21079249680042267,-0.34918227791786194
arithmetic_addition,direction_only,130,-0.21084563434123993,-0.34925660490989685
arithmetic_addition,direction_only,131,-0.21066683530807495,-0.3489275574684143
arithmetic_addition,direction_only,132,-0.2108907252550125,-0.34930506348609924
arithmetic_addition,direction_only,133,-0.210846409201622,-0.34928444027900696
arithmetic_addition,direction_only,134,-0.21076659858226776,-0.34898918867111206
arithmetic_addition,direction_only,135,-0.210677832365036,-0.3488978445529938
arithmetic_addition,direction_only,136,-0.21075481176376343,-0.34893998503685
arithmetic_addition,direction_only,137,-0.2105494886636734,-0.34869128465652466
arithmetic_addition,direction_only,138,-0.21078364551067352,-0.34904420375823975
arithmetic_addition,direction_only,139,-0.2106526792049408,-0.3490031957626343
arithmetic_addition,direction_only,140,-0.21072529256343842,-0.34899064898490906
arithmetic_addition,direction_only,141,-0.210839182138443,-0.34926992654800415
arithmetic_addition,direction_only,142,-0.21047136187553406,-0.3486171364784241
arithmetic_addition,direction_only,143,-0.21041131019592285,-0.3484637439250946
arithmetic_addition,direction_only,144,-0.2107977718114853,-0.349142462015152
arithmetic_addition,direction_only,145,-0.2109200656414032,-0.34924808144569397
arithmetic_addition,direction_only,146,-0.21072590351104736,-0.34903252124786377
arithmetic_addition,direction_only,147,-0.21069449186325073,-0.3489343822002411
arithmetic_addition,direction_only,148,-0.21066904067993164,-0.34883469343185425
arithmetic_addition,direction_only,149,-0.2109011560678482,-0.3493642807006836
arithmetic_addition,direction_only,150,-0.21072591841220856,-0.34897276759147644
arithmetic_addition,direction_only,151,-0.21069227159023285,-0.3488386571407318
arithmetic_addition,direction_only,152,-0.2106563001871109,-0.3488643765449524
arithmetic_addition,direction_only,153,-0.2107381671667099,-0.34896042943000793
arithmetic_addition,direction_only,154,-0.2107749879360199,-0.34914737939834595
arithmetic_addition,direction_only,155,-0.210702583193779,-0.34889158606529236
arithmetic_addition,direction_only,156,-0.21063007414340973,-0.3488437235355377
arithmetic_addition,direction_only,157,-0.21081393957138062,-0.34909719228744507
arithmetic_addition,direction_only,158,-0.2107071727514267,-0.3490438461303711
arithmetic_addition,direction_only,159,-0.2106303721666336,-0.34884852170944214
arithmetic_addition,direction_only,160,-0.2108963131904602,-0.3492535650730133
arithmetic_addition,direction_only,161,-0.2106086164712906,-0.34886491298675537
arithmetic_addition,direction_only,162,-0.21086548268795013,-0.3492882251739502
arithmetic_addition,direction_only,163,-0.21074900031089783,-0.3490978181362152
arithmetic_addition,direction_only,164,-0.21088364720344543,-0.3492465317249298
arithmetic_addition,direction_only,165,-0.21106839179992676,-0.3496023416519165
arithmetic_addition,direction_only,166,-0.21049919724464417,-0.3486925959587097
arithmetic_addition,direction_only,167,-0.2104547619819641,-0.3485044240951538
arithmetic_addition,direction_only,168,-0.21044722199440002,-0.34860455989837646
arithmetic_addition,direction_only,169,-0.21058382093906403,-0.3488718569278717
arithmetic_addition,direction_only,170,-0.21054860949516296,-0.34875017404556274
arithmetic_addition,direction_only,171,-0.21070821583271027,-0.34891626238822937
arithmetic_addition,direction_only,172,-0.21085815131664276,-0.3491218686103821
arithmetic_addition,direction_only,173,-0.2106914520263672,-0.34900963306427
arithmetic_addition,direction_only,174,-0.21045003831386566,-0.3484550416469574
arithmetic_addition,direction_only,175,-0.2106977254152298,-0.34898075461387634
arithmetic_addition,direction_only,176,-0.21062694489955902,-0.3488960266113281
arithmetic_addition,direction_only,177,-0.21078309416770935,-0.3490399122238159
arithmetic_addition,direction_only,178,-0.21072664856910706,-0.3489798605442047
arithmetic_addition,direction_only,179,-0.21039935946464539,-0.34836387634277344
arithmetic_addition,direction_only,180,-0.21067160367965698,-0.3488723039627075
arithmetic_addition,direction_only,181,-0.21078823506832123,-0.3491806983947754
arithmetic_addition,direction_only,182,-0.2108902931213379,-0.34929463267326355
arithmetic_addition,direction_only,183,-0.21040092408657074,-0.34852004051208496
arithmetic_addition,direction_only,184,-0.21065346896648407,-0.3489680290222168
arithmetic_addition,direction_only,185,-0.21059127151966095,-0.3487890958786011
arithmetic_addition,direction_only,186,-0.21071723103523254,-0.34896987676620483
arithmetic_addition,direction_only,187,-0.21067695319652557,-0.34895142912864685
arithmetic_addition,direction_only,188,-0.2107921540737152,-0.34911829233169556
arithmetic_addition,direction_only,189,-0.21059763431549072,-0.34877723455429077
arithmetic_addition,direction_only,190,-0.21079960465431213,-0.34916847944259644
arithmetic_addition,direction_only,191,-0.21051059663295746,-0.3485964238643646
arithmetic_addition,direction_only,192,-0.21080823242664337,-0.34917309880256653
arithmetic_addition,direction_only,193,-0.2104342132806778,-0.34845760464668274
arithmetic_addition,direction_only,194,-0.21052315831184387,-0.3486967384815216
arithmetic_addition,direction_only,195,-0.21074476838111877,-0.3489484488964081
arithmetic_addition,direction_only,196,-0.21075758337974548,-0.3491114377975464
arithmetic_addition,direction_only,197,-0.21072955429553986,-0.34891778230667114
arithmetic_addition,direction_only,198,-0.2104879766702652,-0.3486027717590332
arithmetic_addition,norm_only_fixed_direction,0,0.9992445111274719,0.9993237853050232
arithmetic_addition,norm_only_fixed_direction,1,0.999259352684021,0.9993365406990051
arithmetic_addition,norm_only_fixed_direction,2,0.9992436170578003,0.9993219971656799
arithmetic_addition,norm_only_fixed_direction,3,0.9992451667785645,0.9993249773979187
arithmetic_addition,norm_only_fixed_direction,4,0.9992621541023254,0.9993361234664917
arithmetic_addition,norm_only_fixed_direction,5,0.9992439150810242,0.9993212819099426
arithmetic_addition,norm_only_fixed_direction,6,0.9992626905441284,0.9993377923965454
arithmetic_addition,norm_only_fixed_direction,7,0.9992611408233643,0.9993371367454529
arithmetic_addition,norm_only_fixed_direction,8,0.9992504119873047,0.9993279576301575
arithmetic_addition,norm_only_fixed_direction,9,0.9992580413818359,0.9993332028388977
arithmetic_addition,norm_only_fixed_direction,10,0.9992574453353882,0.9993337392807007
arithmetic_addition,norm_only_fixed_direction,11,0.9992566108703613,0.9993305802345276
arithmetic_addition,norm_only_fixed_direction,12,0.9992479681968689,0.9993259310722351
arithmetic_addition,norm_only_fixed_direction,13,0.9992499947547913,0.9993277788162231
arithmetic_addition,norm_only_fixed_direction,14,0.9992452263832092,0.9993237257003784
arithmetic_addition,norm_only_fixed_direction,15,0.9992528557777405,0.9993299841880798
arithmetic_addition,norm_only_fixed_direction,16,0.9992536902427673,0.999330997467041
arithmetic_addition,norm_only_fixed_direction,17,0.9992488026618958,0.99932861328125
arithmetic_addition,norm_only_fixed_direction,18,0.99925297498703,0.9993298053741455
arithmetic_addition,norm_only_fixed_direction,19,0.9992479681968689,0.99932861328125
arithmetic_addition,norm_only_fixed_direction,20,0.9992578625679016,0.9993327856063843
arithmetic_addition,norm_only_fixed_direction,21,0.9992586970329285,0.9993343949317932
arithmetic_addition,norm_only_fixed_direction,22,0.9992488622665405,0.9993271827697754
arithmetic_addition,norm_only_fixed_direction,23,0.9992482662200928,0.9993265867233276
arithmetic_addition,norm_only_fixed_direction,24,0.9992385506629944,0.9993173480033875
arithmetic_addition,norm_only_fixed_direction,25,0.9992677569389343,0.9993410110473633
arithmetic_addition,norm_only_fixed_direction,26,0.9992508888244629,0.9993287920951843
arithmetic_addition,norm_only_fixed_direction,27,0.9992378354072571,0.9993178844451904
arithmetic_addition,norm_only_fixed_direction,28,0.9992599487304688,0.9993365406990051
arithmetic_addition,norm_only_fixed_direction,29,0.9992502331733704,0.9993271231651306
arithmetic_addition,norm_only_fixed_direction,30,0.9992449879646301,0.9993245005607605
arithmetic_addition,norm_only_fixed_direction,31,0.9992443323135376,0.9993253946304321
arithmetic_addition,norm_only_fixed_direction,32,0.9992590546607971,0.9993361234664917
arithmetic_addition,norm_only_fixed_direction,33,0.9992445111274719,0.9993223547935486
arithmetic_addition,norm_only_fixed_direction,34,0.9992614388465881,0.9993352293968201
arithmetic_addition,norm_only_fixed_direction,35,0.9992351531982422,0.9993171095848083
arithmetic_addition,norm_only_fixed_direction,36,0.9992465376853943,0.9993249177932739
arithmetic_addition,norm_only_fixed_direction,37,0.9992461800575256,0.9993258118629456
arithmetic_addition,norm_only_fixed_direction,38,0.999250590801239,0.9993281364440918
arithmetic_addition,norm_only_fixed_direction,39,0.9992401003837585,0.999320387840271
arithmetic_addition,norm_only_fixed_direction,40,0.9992479681968689,0.9993264079093933
arithmetic_addition,norm_only_fixed_direction,41,0.9992413520812988,0.9993227124214172
arithmetic_addition,norm_only_fixed_direction,42,0.9992490410804749,0.9993298053741455
arithmetic_addition,norm_only_fixed_direction,43,0.9992516040802002,0.9993284940719604
arithmetic_addition,norm_only_fixed_direction,44,0.999252438545227,0.9993283152580261
arithmetic_addition,norm_only_fixed_direction,45,0.9992666244506836,0.9993411898612976
arithmetic_addition,norm_only_fixed_direction,46,0.999271035194397,0.9993442296981812
arithmetic_addition,norm_only_fixed_direction,47,0.9992606043815613,0.9993371367454529
