control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_mech_policy_019,3.219248641496417,0.2971017495751968,2.9221468919212206,3.2106407716356475,0.2924018969089527,0.0,0.3399014778325123,290
shuffle_mech_policy_020,3.246611774652854,0.2573283041639281,2.989283470488926,3.241141433003305,0.24262134018789958,0.0,0.3399014778325123,290
shuffle_mech_policy_021,3.2309506610892287,0.29096910812584637,2.939981552963382,3.2254803194396797,0.2710935159269812,0.0,0.3399014778325123,290
shuffle_mech_policy_022,3.235274236777733,0.24682874221519885,2.988445494562534,3.2298038951281844,0.21233267443520681,0.0,0.33497536945812806,290
shuffle_mech_policy_023,3.2137568394343057,0.2740924922116284,2.9396643472226773,3.208286497784757,0.24662264109832313,0.0,0.33497536945812806,290
shuffle_mech_policy_024,3.228242132855558,0.2875220106153065,2.9407201222402515,3.222771791206009,0.2659911381200029,0.0,0.3399014778325123,290
shuffle_mech_policy_025,3.235274236777733,0.2706020318815861,2.964672204896147,3.2298038951281844,0.2432870471418785,0.0,0.33497536945812806,290
shuffle_mech_policy_026,3.2145636917530807,0.2627472401839759,2.9518164515691048,3.2090933501035317,0.23560344233301472,0.0,0.3399014778325123,290
shuffle_mech_policy_027,3.208122115025575,0.30573033170747055,2.9023917833181048,3.2026517733760262,0.280157208442688,0.0,0.3399014778325123,290
shuffle_mech_policy_028,3.235274236777733,0.3007093832410615,2.9345648535366715,3.2298038951281844,0.27440633856017016,0.0,0.3399014778325123,290
shuffle_mech_policy_029,3.2292224552439546,0.25759565947678287,2.971626795767172,3.223752113594406,0.242880150015131,0.0,0.3399014778325123,290
shuffle_mech_policy_030,3.202558203675281,0.26387896385098913,2.9386792398242916,3.1970878620257324,0.24912651712671288,0.0,0.3399014778325123,290
shuffle_mech_policy_031,3.202558203675281,0.30458184239899583,2.897976361276285,3.1970878620257324,0.2771034458000672,0.0,0.33497536945812806,290
shuffle_mech_policy_032,3.2232687486999336,0.3228608134932119,2.900407935206722,3.2177984070503847,0.30791999495088174,0.0,0.3399014778325123,290
shuffle_mech_policy_033,3.1768605969418053,0.2402000562310806,2.936660540710725,3.171390255292257,0.212885071491373,0.0,0.3399014778325123,290
shuffle_mech_policy_034,3.2145636917530807,0.27548376738731495,2.9390799243657657,3.2090933501035317,0.26077680341128645,0.0,0.3399014778325123,290
shuffle_mech_policy_035,3.2019746920158125,0.27395820441504415,2.928016487600768,3.1965043503662636,0.2590878285797946,0.0,0.3448275862068966,290
shuffle_mech_policy_036,3.235274236777733,0.340041648578174,2.895232588199559,3.2298038951281844,0.31256325197924534,0.0,0.33497536945812806,290
shuffle_mech_policy_037,3.2232687486999336,0.2820394902393736,2.94122925846056,3.2177984070503847,0.267332526263345,0.0,0.3399014778325123,290
shuffle_mech_policy_038,3.2145636917530807,0.24735605305638805,2.9672076386966926,3.2090933501035317,0.23182584734385825,0.0,0.3399014778325123,290
shuffle_mech_policy_039,3.2287730608863394,0.2786407864152504,2.950132274471089,3.2233027192367905,0.2570382474091253,0.0,0.3399014778325123,290
shuffle_mech_policy_040,3.235274236777733,0.2604501875750537,2.974824049202679,3.2298038951281844,0.23313520283534608,0.0,0.33497536945812806,290
shuffle_mech_policy_041,3.220283271252424,0.28245767172921465,2.937825599523209,3.214812929602875,0.254979275130286,0.0,0.33497536945812806,290
shuffle_mech_policy_042,3.2232687486999336,0.30020623547690256,2.923062513223031,3.2177984070503847,0.2725962834992432,0.0,0.33497536945812806,290
