null_type,null_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
independent_layer_donor,175,-0.036247026175260544,-0.007269140332937241,-0.21339309215545654,-0.03516623005270958,-0.0337846614420414,0.9785349888050604,0.9632076925163182,arithmetic_addition,llama,1801
lag1_matched_markov_donor,175,-0.0360754132270813,-0.007124962750822306,-0.21338725090026855,-0.038436029106378555,-0.03341366723179817,0.9778309917582336,0.9628768204581756,arithmetic_addition,llama,1801
contiguous_block_donor_k4,175,-0.03815791383385658,-0.007478068117052317,-0.2171361893415451,-0.03779998794198036,-0.03531084582209587,0.9633219481812503,0.9283072558648607,arithmetic_addition,llama,1801
independent_layer_donor,176,-0.036470286548137665,-0.007398630958050489,-0.21359731256961823,-0.03511359170079231,-0.03371774032711983,0.9785158805424009,0.9631202394507172,arithmetic_addition,llama,1801
lag1_matched_markov_donor,176,-0.036352094262838364,-0.007495183497667313,-0.21376895904541016,-0.038436029106378555,-0.033494770526885986,0.9780970714132478,0.9638472688702698,arithmetic_addition,llama,1801
contiguous_block_donor_k4,176,-0.03799063339829445,-0.007021432276815176,-0.21682918071746826,-0.037779029458761215,-0.03520399332046509,0.9612310872639228,0.9297529219253825,arithmetic_addition,llama,1801
independent_layer_donor,177,-0.03605642542243004,-0.006981510203331709,-0.21324878931045532,-0.03525681421160698,-0.03379056975245476,0.9782706531624646,0.9622102808112045,arithmetic_addition,llama,1801
lag1_matched_markov_donor,177,-0.03608793020248413,-0.007561549544334412,-0.21348874270915985,-0.038436029106378555,-0.0334952287375927,0.9781709177485785,0.9644352912259758,arithmetic_addition,llama,1801
contiguous_block_donor_k4,177,-0.03823726624250412,-0.007729079574346542,-0.2171846628189087,-0.037836480885744095,-0.03526980057358742,0.9624387981034938,0.9288972150297746,arithmetic_addition,llama,1801
independent_layer_donor,178,-0.03617091104388237,-0.007358735892921686,-0.2133498340845108,-0.03519028425216675,-0.033712100237607956,0.9788563296582707,0.9650465123726595,arithmetic_addition,llama,1801
lag1_matched_markov_donor,178,-0.03664712980389595,-0.007368153426796198,-0.2139900177717209,-0.038436029106378555,-0.03346089646220207,0.9778465563269371,0.9616501114390056,arithmetic_addition,llama,1801
contiguous_block_donor_k4,178,-0.037024278193712234,-0.007377715315669775,-0.21590621769428253,-0.03777938708662987,-0.03523734584450722,0.9632706907523922,0.9273012832640471,arithmetic_addition,llama,1801
independent_layer_donor,179,-0.036306362599134445,-0.007378507871180773,-0.2134886533021927,-0.035305339843034744,-0.0337505079805851,0.9785065052212575,0.9637363834496765,arithmetic_addition,llama,1801
lag1_matched_markov_donor,179,-0.03608456254005432,-0.007197186350822449,-0.21342676877975464,-0.038436029106378555,-0.0334600992500782,0.9782970143652012,0.9626563331218858,arithmetic_addition,llama,1801
contiguous_block_donor_k4,179,-0.037865910679101944,-0.007459734100848436,-0.21677251160144806,-0.03778563812375069,-0.03529069200158119,0.9631114136108985,0.9299553065877205,arithmetic_addition,llama,1801
independent_layer_donor,180,-0.03603282570838928,-0.0073453267104923725,-0.21317170560359955,-0.03510616347193718,-0.03384779766201973,0.9789950160951664,0.9631702909576402,arithmetic_addition,llama,1801
lag1_matched_markov_donor,180,-0.03603079542517662,-0.007299039512872696,-0.2133418321609497,-0.038436029106378555,-0.03348900005221367,0.9784617638416434,0.9642040008150126,arithmetic_addition,llama,1801
contiguous_block_donor_k4,180,-0.03806005418300629,-0.007411246653646231,-0.2170165330171585,-0.03779822215437889,-0.03528006374835968,0.961145125245962,0.9301176100636859,arithmetic_addition,llama,1801
independent_layer_donor,181,-0.03591534122824669,-0.007213238161057234,-0.21307873725891113,-0.03523177281022072,-0.03373507782816887,0.978149258569927,0.9632793382212507,arithmetic_addition,llama,1801
lag1_matched_markov_donor,181,-0.036249954253435135,-0.0073998733423650265,-0.2135522961616516,-0.038436029106378555,-0.03340154513716698,0.9781218940655705,0.9625635368588309,arithmetic_addition,llama,1801
contiguous_block_donor_k4,181,-0.037906747311353683,-0.007033899892121553,-0.21686947345733643,-0.03781820833683014,-0.03532591462135315,0.9633582356801194,0.9283263562430663,arithmetic_addition,llama,1801
independent_layer_donor,182,-0.0361342690885067,-0.007479184772819281,-0.2133457064628601,-0.03515223041176796,-0.033767905086278915,0.978810226914432,0.9638837114760502,arithmetic_addition,llama,1801
lag1_matched_markov_donor,182,-0.03600839897990227,-0.007405910640954971,-0.21329116821289062,-0.038436029106378555,-0.03342454507946968,0.9783224375191756,0.9638918922168667,arithmetic_addition,llama,1801
contiguous_block_donor_k4,182,-0.03748886287212372,-0.0072487653233110905,-0.2164064645767212,-0.037812963128089905,-0.03531339392066002,0.9642174774652905,0.9283185524392727,arithmetic_addition,llama,1801
independent_layer_donor,183,-0.03629203513264656,-0.007409862708300352,-0.21346932649612427,-0.035341065376996994,-0.03377046063542366,0.9794260579327482,0.9633193491265267,arithmetic_addition,llama,1801
lag1_matched_markov_donor,183,-0.036227088421583176,-0.007452784571796656,-0.21354442834854126,-0.038436029106378555,-0.033490583300590515,0.978776110397229,0.9644890902171673,arithmetic_addition,llama,1801
contiguous_block_donor_k4,183,-0.03792582079768181,-0.007190243806689978,-0.2167549878358841,-0.037773746997117996,-0.035193804651498795,0.9607109136314986,0.9270600620099295,arithmetic_addition,llama,1801
independent_layer_donor,184,-0.03595079854130745,-0.007435159757733345,-0.21311597526073456,-0.03519640490412712,-0.03375179320573807,0.9785539578704366,0.9618992791549624,arithmetic_addition,llama,1801
lag1_matched_markov_donor,184,-0.036400776356458664,-0.007716830354183912,-0.21382005512714386,-0.038436029106378555,-0.03345813974738121,0.978907340774241,0.962909486075193,arithmetic_addition,llama,1801
contiguous_block_donor_k4,184,-0.03754643723368645,-0.0073594748973846436,-0.21640825271606445,-0.037776656448841095,-0.035211529582738876,0.9596724911034372,0.9274959868934157,arithmetic_addition,llama,1801
independent_layer_donor,185,-0.036106009036302567,-0.007312813773751259,-0.21330581605434418,-0.03523249924182892,-0.03377113863825798,0.9792451542706735,0.9630882356402618,arithmetic_addition,llama,1801
lag1_matched_markov_donor,185,-0.036748405545949936,-0.007324520498514175,-0.2140076756477356,-0.038436029106378555,-0.033482883125543594,0.9783560833127397,0.9613022897687469,arithmetic_addition,llama,1801
contiguous_block_donor_k4,185,-0.03809462860226631,-0.007764467503875494,-0.2169618159532547,-0.03780246153473854,-0.03526546061038971,0.9612763898408512,0.9284587540643214,arithmetic_addition,llama,1801
independent_layer_donor,186,-0.03639070317149162,-0.007656153291463852,-0.21358056366443634,-0.03516260161995888,-0.03381222113966942,0.9794320786619358,0.9630933893310623,arithmetic_addition,llama,1801
lag1_matched_markov_donor,186,-0.03585191071033478,-0.007289754692465067,-0.21314316987991333,-0.038436029106378555,-0.03348348289728165,0.9789490335311903,0.9628756618419098,arithmetic_addition,llama,1801
contiguous_block_donor_k4,186,-0.037894003093242645,-0.0071533783338963985,-0.21683217585086823,-0.03780210763216019,-0.03529774025082588,0.9626075823789231,0.9296762566275658,arithmetic_addition,llama,1801
independent_layer_donor,187,-0.03638458624482155,-0.007382213603705168,-0.21353650093078613,-0.03517431765794754,-0.03379799798130989,0.9787851725301525,0.9638181399405543,arithmetic_addition,llama,1801
lag1_matched_markov_donor,187,-0.036387015134096146,-0.006980691105127335,-0.2137468457221985,-0.038436029106378555,-0.03354073688387871,0.9784120292187419,0.9620194165830692,arithmetic_addition,llama,1801
contiguous_block_donor_k4,187,-0.03878989815711975,-0.007388062309473753,-0.21767020225524902,-0.037784676998853683,-0.035345155745744705,0.9631071672104359,0.9293852307061019,arithmetic_addition,llama,1801
independent_layer_donor,188,-0.035974372178316116,-0.007326518651098013,-0.21318233013153076,-0.03518746420741081,-0.033829618245363235,0.9788725794147791,0.9613978564061698,arithmetic_addition,llama,1801
lag1_matched_markov_donor,188,-0.036006126552820206,-0.007303860038518906,-0.2132655531167984,-0.038436029106378555,-0.0334240160882473,0.9789378532725409,0.9625598648311408,arithmetic_addition,llama,1801
contiguous_block_donor_k4,188,-0.03764854371547699,-0.007386563811451197,-0.2164619415998459,-0.037733402103185654,-0.03522007167339325,0.9604146568852694,0.932603697517642,arithmetic_addition,llama,1801
independent_layer_donor,189,-0.036221954971551895,-0.007392916362732649,-0.21339593827724457,-0.035267386585474014,-0.033757541328668594,0.9793917657678999,0.9629136070052424,arithmetic_addition,llama,1801
lag1_matched_markov_donor,189,-0.03623652458190918,-0.007230996619910002,-0.21355904638767242,-0.038436029106378555,-0.0334407202899456,0.9781897840660642,0.9622211317255736,arithmetic_addition,llama,1801
contiguous_block_donor_k4,189,-0.037750110030174255,-0.007114196661859751,-0.21678173542022705,-0.03782933950424194,-0.035349130630493164,0.9638399513137353,0.9279935106902233,arithmetic_addition,llama,1801
independent_layer_donor,190,-0.0361519493162632,-0.007407989352941513,-0.21341641247272491,-0.035386111587285995,-0.033744413405656815,0.9786429134120439,0.9638890827102766,arithmetic_addition,llama,1801
lag1_matched_markov_donor,190,-0.036446671932935715,-0.007372965570539236,-0.21380634605884552,-0.038436032831668854,-0.033491116017103195,0.9788554830890881,0.9627124258167136,arithmetic_addition,llama,1801
contiguous_block_donor_k4,190,-0.037519585341215134,-0.0075856763869524,-0.21645855903625488,-0.03776140511035919,-0.03520993888378143,0.9617243588003379,0.931563296056,arithmetic_addition,llama,1801
independent_layer_donor,191,-0.03613823652267456,-0.007308373227715492,-0.21331210434436798,-0.03515088930726051,-0.033844225108623505,0.9791846438446165,0.9645558698050419,arithmetic_addition,llama,1801
lag1_matched_markov_donor,191,-0.03581245616078377,-0.007106664124876261,-0.21320651471614838,-0.038436029106378555,-0.0335141085088253,0.9786847645105392,0.9616288608859698,arithmetic_addition,llama,1801
contiguous_block_donor_k4,191,-0.03775816783308983,-0.007367715239524841,-0.21667855978012085,-0.03780318796634674,-0.03525972738862038,0.9627772911688667,0.9301149146246686,arithmetic_addition,llama,1801
independent_layer_donor,192,-0.03638140484690666,-0.007135289255529642,-0.21357925236225128,-0.03514265641570091,-0.03381935507059097,0.978704747493386,0.9634178648868353,arithmetic_addition,llama,1801
lag1_matched_markov_donor,192,-0.036482419818639755,-0.007378927897661924,-0.21393124759197235,-0.038436029106378555,-0.03358154371380806,0.9797346197741341,0.9632170469852329,arithmetic_addition,llama,1801
contiguous_block_donor_k4,192,-0.037238676100969315,-0.007231319323182106,-0.21611392498016357,-0.03777855262160301,-0.03521769866347313,0.9606225108450763,0.9286655300308465,arithmetic_addition,llama,1801
independent_layer_donor,193,-0.03589657321572304,-0.0070321583189070225,-0.2130609005689621,-0.035125065594911575,-0.03381550312042236,0.9785266542912977,0.9627425932345733,arithmetic_addition,llama,1801
lag1_matched_markov_donor,193,-0.03631974756717682,-0.007052427623420954,-0.21356867253780365,-0.038436029106378555,-0.033478036522865295,0.9797773898940799,0.9608287271936429,arithmetic_addition,llama,1801
contiguous_block_donor_k4,193,-0.037789132446050644,-0.007266132161021233,-0.21672208607196808,-0.03779192268848419,-0.03527111932635307,0.9623931113782536,0.9296520519663308,arithmetic_addition,llama,1801
independent_layer_donor,194,-0.03639819845557213,-0.00755859212949872,-0.21362686157226562,-0.035279761999845505,-0.033791009336709976,0.9789278206813952,0.9640643720700677,arithmetic_addition,llama,1801
lag1_matched_markov_donor,194,-0.03647281229496002,-0.007219190243631601,-0.21389567852020264,-0.038436029106378555,-0.033565446734428406,0.9792922367580676,0.9642066462017453,arithmetic_addition,llama,1801
contiguous_block_donor_k4,194,-0.03787631914019585,-0.007472192868590355,-0.21683312952518463,-0.03781091049313545,-0.035319358110427856,0.9631464460498976,0.9310423921394546,arithmetic_addition,llama,1801
independent_layer_donor,195,-0.03616800904273987,-0.007293190341442823,-0.21335744857788086,-0.03527771309018135,-0.03377697989344597,0.978481646099213,0.9638535472119815,arithmetic_addition,llama,1801
lag1_matched_markov_donor,195,-0.03665918484330177,-0.007375409360975027,-0.214037224650383,-0.038436029106378555,-0.033517833799123764,0.9789228683577172,0.9627209327806477,arithmetic_addition,llama,1801
contiguous_block_donor_k4,195,-0.0378643162548542,-0.007315244060009718,-0.21667726337909698,-0.03780222311615944,-0.03517197445034981,0.9620595749358322,0.9292749674956348,arithmetic_addition,llama,1801
independent_layer_donor,196,-0.0361797921359539,-0.007435880601406097,-0.21339963376522064,-0.035161640495061874,-0.03392282873392105,0.9794901221575245,0.9638908548247683,arithmetic_addition,llama,1801
lag1_matched_markov_donor,196,-0.03606332838535309,-0.007432456593960524,-0.21343201398849487,-0.038436029106378555,-0.03347364068031311,0.9790326232793749,0.9637116108937143,arithmetic_addition,llama,1801
contiguous_block_donor_k4,196,-0.037668079137802124,-0.007560012396425009,-0.2164781093597412,-0.03777308389544487,-0.03529748320579529,0.9618445477358677,0.926932288198709,arithmetic_addition,llama,1801
independent_layer_donor,197,-0.03562700375914574,-0.007308955769985914,-0.2128177136182785,-0.03512644022703171,-0.03375302627682686,0.9783387256009697,0.9639503048444485,arithmetic_addition,llama,1801
lag1_matched_markov_donor,197,-0.03636445477604866,-0.007104908581823111,-0.21366925537586212,-0.038436029106378555,-0.03353627026081085,0.9784601732636073,0.9616518206467325,arithmetic_addition,llama,1801
contiguous_block_donor_k4,197,-0.03735938295722008,-0.007540266960859299,-0.2162540704011917,-0.0377981960773468,-0.035235386341810226,0.9609717350702517,0.9276221730403074,arithmetic_addition,llama,1801
independent_layer_donor,198,-0.035953328013420105,-0.007208277937024832,-0.21311934292316437,-0.03528675064444542,-0.03378777951002121,0.9800480188587061,0.9658986347508066,arithmetic_addition,llama,1801
lag1_matched_markov_donor,198,-0.03636022284626961,-0.0073543391190469265,-0.21371038258075714,-0.038436029106378555,-0.03339459002017975,0.9803014901490986,0.9636221695083155,arithmetic_addition,llama,1801
contiguous_block_donor_k4,198,-0.03815924748778343,-0.007414261344820261,-0.21705681085586548,-0.03781474009156227,-0.03532182052731514,0.9615930597778688,0.9293952062798705,arithmetic_addition,llama,1801
independent_layer_donor,0,-0.007792077958583832,-0.0009516081772744656,-0.023632837459445,-0.005236147437244654,-0.00191311480011791,0.013209162586567326,-0.0109972461516213,arc_challenge,llama,1801
lag1_matched_markov_donor,0,-0.009889482520520687,-0.00400076387450099,-0.026251211762428284,-0.040398407727479935,-0.000685917038936168,0.03211969434135596,0.02751304554177078,arc_challenge,llama,1801
contiguous_block_donor_k4,0,-0.01708557829260826,-0.0018313709879294038,-0.03463853523135185,-0.035157036036252975,-0.02082475833594799,0.05509850423885913,0.00769936689587687,arc_challenge,llama,1801
independent_layer_donor,1,-0.012071472592651844,-0.002996471943333745,-0.02793794684112072,-0.005093091633170843,-0.0016816760180518031,0.02826918624047012,0.01831205927342674,arc_challenge,llama,1801
